Date,forward_stage,WTI,USDKRW,VIX,1,2,3,4,5,6,7,8,9,10,11,per_cn,pbr_cn
2017-03-22,up,48.04,1122.78,12.81,2433899.9,1.25,117.92,97.565,112.91,98.0,100.6,3.7,60.9,1.0,0.4,15.0,0.89
2017-03-23,up,47.7,1116.41,13.12,2433899.9,1.25,117.92,97.565,112.91,98.0,100.6,3.7,60.9,1.0,0.4,15.39,0.91
2017-03-24,up,47.97,1121.23,12.96,2433899.9,1.25,117.92,97.565,112.91,98.0,100.6,3.7,60.9,1.0,0.4,15.35,0.91
2017-03-27,up,47.73,1116.14,12.5,2433899.9,1.25,117.92,97.565,112.91,98.0,100.6,3.7,60.9,1.0,0.4,15.16,0.9
2017-03-28,up,48.37,1111.1,11.53,2433899.9,1.25,117.92,97.565,112.91,98.0,100.6,3.7,60.9,1.0,0.4,15.49,0.92
2017-03-29,up,49.51,1115.5,11.42,2433899.9,1.25,117.92,97.565,112.91,98.0,100.6,3.7,60.9,1.0,0.4,15.41,0.91
2017-03-30,up,50.35,1109.95,11.54,2433899.9,1.25,117.92,97.565,112.91,98.0,100.6,3.7,60.9,1.0,0.4,15.19,0.9
2017-03-31,up,50.6,1117.02,12.37,2433899.9,1.25,117.92,97.565,112.91,98.0,100.6,3.7,60.9,1.0,0.4,15.23,0.9
2017-04-03,up,50.24,1115.16,12.38,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.04,0.89
2017-04-04,up,51.03,1116.23,11.79,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.03,0.89
2017-04-05,up,51.15,1124.1,12.89,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.1,0.89
2017-04-06,up,51.7,1127.1,12.39,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.07,0.89
2017-04-07,up,52.24,1130.0,12.87,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.07,0.89
2017-04-10,up,53.08,1136.0,14.05,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,14.96,0.88
2017-04-11,up,53.4,1142.03,15.07,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,14.94,0.88
2017-04-12,up,53.11,1144.59,15.77,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.01,0.89
2017-04-13,up,53.18,1133.43,15.96,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.14,0.9
2017-04-17,up,52.65,1135.36,14.66,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,14.99,0.89
2017-04-18,up,52.41,1131.8,14.42,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.07,0.89
2017-04-19,up,50.44,1141.68,14.93,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.03,0.89
2017-04-20,up,50.27,1141.89,14.15,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.14,0.9
2017-04-21,up,49.62,1137.11,14.63,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.22,0.9
2017-04-24,up,49.23,1133.71,10.84,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.2,0.9
2017-04-25,up,49.56,1133.84,10.76,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.36,0.91
2017-04-26,up,49.62,1125.47,10.85,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.51,0.92
2017-04-27,up,48.97,1131.8,10.36,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.34,0.91
2017-04-28,up,49.33,1129.94,10.82,2451119.3,1.25,104.5,97.442,106.79,98.5,100.7,3.9,60.8,0.8,0.5,15.13,0.89
2017-05-02,up,47.66,1136.26,10.59,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,20.51,0.9
2017-05-04,up,45.52,1132.91,10.46,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,20.56,0.9
2017-05-08,up,46.43,1133.72,9.77,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,20.59,0.9
2017-05-10,up,47.33,1137.86,10.21,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,20.72,0.91
2017-05-11,up,47.83,1130.04,10.6,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,21.28,0.93
2017-05-12,up,47.84,1123.16,10.4,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,21.08,0.93
2017-05-15,neutral,48.85,1123.1,10.42,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,20.95,0.92
2017-05-16,neutral,48.66,1117.43,10.65,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,21.29,0.93
2017-05-17,neutral,49.07,1115.0,15.59,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,21.06,0.92
2017-05-18,neutral,49.35,1120.95,14.66,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,20.93,0.92
2017-05-19,neutral,50.33,1128.41,12.04,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,21.19,0.93
2017-05-22,neutral,50.73,1117.01,10.93,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,21.6,0.95
2017-05-23,neutral,51.47,1114.78,10.72,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,21.85,0.96
2017-05-24,neutral,51.36,1124.57,10.02,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,21.73,0.95
2017-05-25,neutral,48.9,1118.38,9.99,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,22.62,0.99
2017-05-26,neutral,49.8,1119.56,9.81,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,22.67,1.0
2017-05-30,neutral,49.66,1122.84,10.38,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,22.49,0.99
2017-05-31,neutral,48.32,1123.9,10.41,2459313.0,1.25,108.67,97.546,103.92,99.0,100.7,3.5,60.8,0.8,0.5,22.64,0.99
2017-06-01,neutral,48.36,1119.02,9.89,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,18.83,0.99
2017-06-02,down,47.66,1121.04,9.75,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,18.82,0.99
2017-06-05,down,47.4,1117.45,10.07,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,18.54,0.97
2017-06-07,neutral,45.72,1117.46,10.39,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,18.49,0.97
2017-06-08,down,45.64,1123.14,10.16,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,18.42,0.96
2017-06-09,down,45.83,1121.51,10.7,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,23.37,0.93
2017-06-12,down,46.08,1124.1,11.46,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,23.34,0.93
2017-06-13,down,46.46,1130.49,10.42,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,23.61,0.94
2017-06-14,down,44.73,1126.55,10.64,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,23.62,0.94
2017-06-15,down,44.46,1118.9,10.9,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,23.29,0.93
2017-06-16,neutral,44.74,1129.94,10.38,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,23.22,0.92
2017-06-19,down,44.2,1131.14,10.37,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,23.17,0.92
2017-06-20,neutral,43.23,1135.73,10.86,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,22.65,0.9
2017-06-21,neutral,42.53,1140.85,10.75,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,22.93,0.91
2017-06-22,neutral,42.74,1142.5,10.48,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,22.6,0.9
2017-06-23,neutral,43.01,1139.05,10.02,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,23.08,0.92
2017-06-26,neutral,43.38,1133.45,9.9,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,22.93,0.91
2017-06-27,neutral,44.24,1133.08,11.06,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,22.59,0.9
2017-06-28,neutral,44.74,1139.96,10.03,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,22.69,0.9
2017-06-29,down,44.93,1137.7,11.44,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,23.2,0.92
2017-06-30,down,46.04,1146.14,11.18,2469567.2,1.25,111.62,97.338,107.83,99.5,100.8,3.7,60.7,0.8,0.5,23.39,0.93
2017-07-03,down,47.07,1144.81,11.22,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.37,0.93
2017-07-05,down,45.13,1149.2,11.07,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.42,0.93
2017-07-06,neutral,45.52,1152.85,12.54,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.28,0.93
2017-07-07,neutral,44.23,1156.37,11.19,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.35,0.93
2017-07-10,neutral,44.4,1153.81,11.11,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.53,0.94
2017-07-11,down,45.04,1153.81,10.89,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.55,0.94
2017-07-12,neutral,45.49,1147.97,10.3,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.19,0.92
2017-07-13,down,46.08,1137.12,9.9,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.15,0.92
2017-07-14,down,46.54,1136.63,9.51,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.27,0.93
2017-07-17,neutral,46.02,1127.51,9.82,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.45,0.93
2017-07-18,neutral,46.4,1127.66,9.89,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.25,0.93
2017-07-19,neutral,47.12,1124.27,9.79,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.61,0.94
2017-07-20,neutral,46.79,1123.5,9.58,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.85,0.95
2017-07-21,neutral,45.77,1120.56,9.36,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.89,0.95
2017-07-24,neutral,46.34,1116.11,9.43,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.88,0.95
2017-07-25,neutral,47.89,1113.9,9.43,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.74,0.94
2017-07-26,neutral,48.75,1119.24,9.6,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.87,0.95
2017-07-27,neutral,49.04,1111.85,10.11,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.86,0.95
2017-07-28,neutral,49.71,1115.51,10.29,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,23.3,0.93
2017-07-31,neutral,50.17,1124.05,10.26,2470440.9,1.25,106.74,97.499,104.59,100.0,100.9,3.5,60.8,1.4,0.8,22.99,0.92
2017-08-01,neutral,49.16,1118.73,10.09,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,22.97,0.91
2017-08-02,neutral,49.59,1120.37,10.28,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,22.86,0.91
2017-08-03,up,49.03,1122.1,10.44,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.86,0.87
2017-08-04,up,49.58,1127.25,10.03,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,22.01,0.88
2017-08-07,up,49.39,1127.2,9.93,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,22.07,0.88
2017-08-08,up,49.17,1125.35,10.96,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.91,0.87
2017-08-09,up,49.56,1126.07,11.11,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.66,0.86
2017-08-10,up,48.59,1138.23,16.04,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.66,0.86
2017-08-11,up,48.82,1143.52,15.51,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.45,0.85
2017-08-14,up,47.59,1141.46,12.33,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.32,0.85
2017-08-16,up,46.78,1135.18,11.74,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.34,0.85
2017-08-17,up,47.09,1134.8,15.55,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.33,0.85
2017-08-18,up,48.51,1140.48,14.26,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.29,0.85
2017-08-21,up,47.37,1139.06,13.19,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.13,0.84
2017-08-22,up,47.64,1137.93,11.35,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.08,0.84
2017-08-23,up,48.41,1131.16,12.25,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.14,0.84
2017-08-24,up,47.43,1125.45,12.23,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.08,0.84
2017-08-25,up,47.87,1127.28,11.28,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.23,0.85
2017-08-28,up,46.57,1120.8,11.32,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.4,0.85
2017-08-29,up,46.44,1118.01,11.7,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.43,0.85
2017-08-30,up,45.96,1124.14,11.22,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,21.2,0.84
2017-08-31,up,47.23,1123.33,10.59,2486134.9,1.25,112.12,98.058,107.5,100.5,101.0,4.0,60.8,1.4,0.8,20.98,0.84
2017-09-01,up,47.29,1123.54,10.13,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,19.29,0.81
2017-09-05,up,48.66,1132.13,12.23,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,19.13,0.8
2017-09-06,up,49.16,1131.65,11.63,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.71,0.79
2017-09-07,up,49.09,1131.52,11.55,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.68,0.79
2017-09-08,up,47.48,1127.03,12.12,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.64,0.78
2017-09-11,up,48.07,1132.87,10.73,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.38,0.77
2017-09-12,up,48.23,1129.43,10.58,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.37,0.77
2017-09-13,up,49.3,1127.6,10.5,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.28,0.77
2017-09-14,neutral,49.89,1130.13,10.44,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.3,0.77
2017-09-15,neutral,49.89,1133.18,10.17,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.44,0.78
2017-09-18,neutral,49.91,1133.3,10.15,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.42,0.77
2017-09-19,neutral,49.48,1128.82,10.18,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.85,0.79
2017-09-20,neutral,50.41,1130.36,9.78,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.67,0.78
2017-09-21,neutral,50.55,1131.18,9.67,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.4,0.77
2017-09-22,neutral,50.66,1130.35,9.59,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.02,0.76
2017-09-25,up,52.22,1132.11,10.21,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,17.47,0.73
2017-09-26,up,51.88,1133.82,10.17,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.1,0.76
2017-09-27,neutral,52.14,1136.72,9.87,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.05,0.76
2017-09-28,neutral,51.56,1145.28,9.55,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.07,0.76
2017-09-29,neutral,51.67,1145.94,9.51,2493767.2,1.25,116.09,98.172,123.99,100.8,101.0,3.7,60.9,1.4,0.8,18.26,0.77
2017-10-10,neutral,50.92,1142.82,10.08,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,18.15,0.76
2017-10-11,neutral,51.3,1133.86,9.85,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,18.04,0.76
2017-10-12,neutral,50.6,1131.49,9.91,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,18.67,0.78
2017-10-13,neutral,51.45,1132.06,9.61,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,18.65,0.78
2017-10-16,neutral,51.87,1126.3,9.91,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,18.92,0.8
2017-10-17,neutral,51.88,1127.08,10.31,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,18.79,0.79
2017-10-18,neutral,52.04,1129.94,10.07,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,18.94,0.8
2017-10-19,neutral,51.29,1131.4,10.05,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,19.03,0.8
2017-10-20,neutral,51.47,1127.89,9.97,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,19.11,0.8
2017-10-23,neutral,51.9,1133.76,11.07,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,18.94,0.8
2017-10-24,neutral,52.47,1129.02,11.16,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,19.39,0.81
2017-10-25,neutral,52.18,1129.73,11.23,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,19.45,0.82
2017-10-26,neutral,52.64,1126.47,11.3,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,19.33,0.81
2017-10-27,neutral,53.9,1128.49,9.8,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,19.56,0.82
2017-10-30,neutral,54.15,1125.46,10.5,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,19.19,0.81
2017-10-31,neutral,54.38,1123.45,10.18,2501860.1,1.25,105.76,98.077,102.84,101.0,101.0,3.7,60.9,-0.3,1.0,19.15,0.81
2017-11-01,neutral,54.3,1117.73,10.2,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,19.19,0.81
2017-11-02,neutral,54.54,1109.95,9.93,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,19.26,0.81
2017-11-03,neutral,55.64,1111.71,9.14,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,19.51,0.82
2017-11-06,down,57.35,1114.8,9.4,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,19.61,0.82
2017-11-07,down,57.2,1113.75,9.89,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,20.09,0.84
2017-11-08,down,56.81,1112.52,9.78,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,20.06,0.84
2017-11-09,down,57.17,1113.11,10.5,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,19.95,0.84
2017-11-10,down,56.74,1116.85,11.29,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,19.82,0.83
2017-11-13,down,56.76,1118.31,11.5,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,19.34,0.81
2017-11-14,down,55.7,1119.46,11.59,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,19.21,0.81
2017-11-15,down,55.33,1115.77,13.13,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,18.75,0.79
2017-11-16,down,55.14,1115.77,11.76,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,18.98,0.8
2017-11-17,down,56.55,1096.39,11.43,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,18.93,0.8
2017-11-20,down,56.09,1092.56,10.65,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,18.77,0.79
2017-11-21,down,56.83,1096.0,9.73,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,18.56,0.78
2017-11-22,down,58.02,1091.26,9.88,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,18.51,0.78
2017-11-24,down,58.95,1082.59,9.67,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,18.68,0.79
2017-11-27,down,58.11,1084.95,9.87,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,18.72,0.79
2017-11-28,down,57.99,1090.06,10.03,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,18.96,0.8
2017-11-29,down,57.3,1083.45,10.7,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,19.1,0.8
2017-11-30,down,57.4,1080.66,11.28,2517953.1,1.5,116.89,97.347,120.68,101.1,100.9,3.7,60.8,-0.3,1.0,19.05,0.8
2017-12-01,down,58.36,1087.23,11.43,2525207.8,1.5,121.24,97.698,114.96,100.9,100.8,3.6,61.0,-0.3,1.0,15.37,0.78
2017-12-04,down,57.47,1082.51,11.68,2525207.8,1.5,121.24,97.698,114.96,100.9,100.8,3.6,61.0,-0.3,1.0,15.68,0.8
2017-12-05,down,57.62,1085.23,11.33,2525207.8,1.5,121.24,97.698,114.96,100.9,100.8,3.6,61.0,-0.3,1.0,16.11,0.82
2017-12-06,down,55.96,1085.23,11.02,2525207.8,1.5,121.24,97.698,114.96,100.9,100.8,3.6,61.0,-0.3,1.0,15.67,0.79
2017-12-07,down,56.69,1092.57,10.16,2525207.8,1.5,121.24,97.698,114.96,100.9,100.8,3.6,61.0,-0.3,1.0,15.51,0.79
2017-12-08,down,57.36,1092.44,9.58,2525207.8,1.5,121.24,97.698,114.96,100.9,100.8,3.6,61.0,-0.3,1.0,15.18,0.77
2017-12-11,down,57.99,1091.82,9.34,2525207.8,1.5,121.24,97.698,114.96,100.9,100.8,3.6,61.0,-0.3,1.0,15.12,0.77
2017-12-12,neutral,57.14,1087.83,9.92,2525207.8,1.5,121.24,97.698,114.96,100.9,100.8,3.6,61.0,-0.3,1.0,15.12,0.77
2017-12-13,neutral,56.6,1091.26,10.18,2525207.8,1.5,121.24,97.698,114.96,100.9,100.8,3.6,61.0,-0.3,1.0,15.56,0.79
2017-12-14,neutral,57.04,1084.18,10.49,2525207.8,1.5,121.24,97.698,114.96,100.9,100.8,3.6,61.0,-0.3,1.0,14.84,0.75
2017-12-15,neutral,57.3,1087.82,9.42,2525207.8,1.5,121.24,97.698,114.96,100.9,100.8,3.6,61.0,-0.3,1.0,15.6,0.79
2017-12-18,neutral,57.16,1089.03,9.53,2525207.8,1.5,121.24,97.698,114.96,100.9,100.8,3.6,61.0,-0.3,1.0,15.54,0.79
2017-12-19,down,57.46,1085.38,10.03,2525207.8,1.5,121.24,97.698,114.96,100.9,100.8,3.6,61.0,-0.3,1.0,15.39,0.78
2017-12-20,neutral,58.09,1084.2,9.72,2525207.8,1.5,121.24,97.698,114.96,100.9,100.8,3.6,61.0,-0.3,1.0,15.4,0.78
2017-12-21,neutral,58.36,1079.96,9.62,2525207.8,1.5,121.24,97.698,114.96,100.9,100.8,3.6,61.0,-0.3,1.0,15.24,0.77
