,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,레이블,WTI,환율,VIX,PER,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률
2022-03-15,1.7257179935958795,-0.5372342181202818,0.033193990275647,-0.0937054523028476,0.2518592265002923,-0.9992153170548704,-1.1778590268678315,0.6712073638004477,neutral,96.44,1242.05,29.83,12.49,1.43,3668333.7,1.25,106.06,178.76,154.04,104.5,100.5,2.8,61.9,0.7,-0.4
2022-03-16,1.7523042489226623,1.4494306593825892,0.020572513331604,0.2423366094334297,0.5768887353253536,-1.1224183202263651,-0.8351863947915236,0.6039526128647804,down,95.04,1241.68,26.67,12.79,1.46,3668333.7,1.25,106.06,178.76,154.04,104.5,100.5,2.8,61.9,0.7,-0.4
2022-03-17,1.77691067672511,-0.3595136329506196,0.0374687942203248,0.5729410973552038,0.7966658203211736,-1.2105819371747744,0.5134976342060548,0.3678053132311175,down,102.98,1223.0,25.67,13.14,1.5,3668333.7,1.25,106.06,178.76,154.04,104.5,100.5,2.8,61.9,0.7,-0.4
2022-03-18,1.8190896109392003,1.0780537683965103,0.0365648558762089,1.21239977794074,0.843778810035215,-1.1540667981052812,0.7932945539747834,0.4199466369902301,down,104.7,1210.33,23.87,13.14,1.5,3668333.7,1.25,106.06,178.76,154.04,104.5,100.5,2.8,61.9,0.7,-0.4
2022-03-21,1.7813499173231526,-1.0944311123236203,0.0381390647463989,0.7795689023063125,0.8863809815851459,-1.0772062089707708,0.2456470997757665,0.4516848340609945,down,112.12,1210.37,23.53,13.04,1.49,3668333.7,1.25,106.06,178.76,154.04,104.5,100.5,2.8,61.9,0.7,-0.4
2022-03-22,1.807591854819616,1.2031907062585594,0.033456927548976,1.194999541734331,0.9953924205511456,-0.9958244087107008,0.7102986137287786,0.4664204255581351,down,111.76,1219.78,22.94,13.14,1.5,3668333.7,1.25,106.06,178.76,154.04,104.5,100.5,2.8,61.9,0.7,-0.4
2022-03-23,1.8362563141936816,0.3626001222010361,0.0394830205683306,1.6789436112250855,1.0575414708122215,-0.8827941305717147,1.1032718156511503,0.4592415476492718,down,114.93,1214.95,23.57,13.2,1.51,3668333.7,1.25,106.06,178.76,154.04,104.5,100.5,2.8,61.9,0.7,-0.4
2022-03-24,1.8061162069753915,2.4283766731989704,0.0355179850254411,1.3700894185613235,1.0740811374139592,-0.8421032304416796,0.2003765869143094,0.5147833925231093,down,112.34,1218.01,21.67,13.12,1.5,3668333.7,1.25,106.06,178.76,154.04,104.5,100.5,2.8,61.9,0.7,-0.4
2022-03-25,1.7462172015652353,-1.7153832213788065,0.0396122939958486,0.6566797340985474,1.13397477859298,-0.7448971912421514,0.1274407606375175,0.5476550966321151,down,113.9,1217.55,20.81,13.07,1.49,3668333.7,1.25,106.06,178.76,154.04,104.5,100.5,2.8,61.9,0.7,-0.4
2022-03-28,1.7135193047502886,-0.3117980099210319,0.0343994040092199,0.1923109303400032,1.2271983539845934,-0.6940335660796078,0.345619482344818,0.5548339745409784,down,105.96,1224.38,19.63,13.02,1.48,3668333.7,1.25,106.06,178.76,154.04,104.5,100.5,2.8,61.9,0.7,-0.4
2022-03-29,1.740142451273177,0.582932822465089,0.0323793237701567,0.611004114056724,1.3562578736799722,-0.5810032879406216,0.7744318402825098,0.5759927725881546,down,104.24,1223.66,18.9,13.15,1.5,3668333.7,1.25,106.06,178.76,154.04,104.5,100.5,2.8,61.9,0.7,-0.4
2022-03-30,1.7676878776987053,-0.0322787660448177,0.2517134017336628,1.082985521155572,1.4141467067860547,-0.5131851210572301,0.6285601877289255,0.5854386645735011,down,107.82,1209.13,19.33,13.28,1.52,3668333.7,1.25,106.06,178.76,154.04,104.5,100.5,2.8,61.9,0.7,-0.4
2022-03-31,1.7677161486519877,0.7217784800999885,0.0395332664665734,1.0840730359184725,1.3928456210110896,-0.5629184434383838,0.7857494684978741,0.664784157250412,down,100.28,1210.44,20.56,13.35,1.52,3668333.7,1.25,106.06,178.76,154.04,104.5,100.5,2.8,61.9,0.7,-0.4
2022-04-01,1.7381171123099128,-1.3305590974042774,0.0386717688326238,0.7197555903467813,1.3026292577288825,-0.6160426741637076,0.3273855257756201,0.6685625140445504,down,99.27,1214.5,19.63,13.15,1.5,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-04,1.7702247499871695,0.9980203635504902,0.0310402461907728,1.2482877651164597,1.298870242592124,-0.6216941880706566,0.7040110424980205,0.7554647203097387,down,103.28,1218.78,18.57,13.18,1.5,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-05,1.792064338081696,-0.6469028286166111,0.0417343295041617,1.6310929616574608,1.2622824952610068,-0.601348738005639,1.1435122715280013,0.7841802319451917,down,101.96,1213.9,21.03,13.2,1.51,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-06,1.7711839210859155,-1.840272687402806,0.0414494401393675,1.4135900090773463,1.1818395713343728,-0.6861214466098787,0.6574830153904121,0.7327945795449067,down,96.23,1218.75,22.1,12.96,1.48,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-07,1.7359282346743128,0.7759082283183054,0.0353004154078071,1.0253472387218416,1.2146683035287311,-0.7166396217074049,0.6996097426364899,0.7089909317418337,down,96.03,1217.6,21.55,12.84,1.47,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-08,1.7784268925879856,1.2994058628765774,0.0368673069141754,1.7507195855765232,1.3206725303853242,-0.6465608492612338,0.8454813951900743,0.7203260021242494,down,98.26,1222.66,21.16,12.98,1.48,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-11,1.7445361804322903,-0.92931464938463,0.0402435385815399,1.3918397138193352,1.3499928484520411,-0.627345701977606,0.2877738270218449,0.7834245605863641,down,94.29,1228.24,24.37,12.87,1.47,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-12,1.7182081634782471,-0.9372065899888612,0.0334896117740465,1.089510609732976,1.441462216779834,-0.6070002519125884,0.2349582286834779,0.7906034384952274,down,100.6,1235.05,24.26,12.76,1.46,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-13,1.7468111375254702,1.6733809029264133,0.0328042186960741,1.5865048563785378,1.6116203019704407,-0.5256184516525186,0.7995821252055414,0.7135249598948001,down,104.25,1228.6,21.82,13.09,1.49,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-14,1.7139779729914697,0.3023424911238051,0.0397113223195698,1.2189248665181438,1.590068615186358,-0.4815366431783139,0.8725179514823334,0.6772527346710693,down,106.95,1223.12,22.7,13.08,1.49,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-18,1.650180797859487,-0.6113295708537863,0.0340803669465907,0.3815384990847024,1.5780397667487305,-0.5256184516525186,1.0642888740204508,0.7834245605863641,down,108.21,1228.09,22.17,12.82,1.46,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-19,1.6732377954254982,0.2814452855979764,0.0377834408646609,0.7512935184708978,1.6604874987483025,-0.4849275515224837,1.3755236499429693,0.8178076074130254,down,102.56,1235.35,21.37,13.01,1.48,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-20,1.6471926109749315,0.9903181397379722,0.0329959336282045,0.3935011614766094,1.621393741326013,-0.5233578460897389,1.4371418480043965,0.9220902549312512,down,102.75,1239.6,20.32,13.0,1.48,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-21,1.6774065005854333,-1.16959131905292,0.0418904332656928,0.8850578343076679,1.5564880799646477,-0.5550063239686548,1.830743807049844,0.9764985927668468,down,103.79,1234.09,22.68,13.07,1.49,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-22,1.6497258064408509,-0.2332005724822818,0.0426280235389272,0.5087777263440696,1.4101370906401791,-0.6974244744237774,0.8756617370977126,0.946271738413738,down,102.07,1242.49,28.21,12.87,1.47,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-25,1.6250332991808234,-0.032701711078894,-0.9473473965691256,0.1542479136384831,1.337212196987062,-0.7675032468699488,0.583918431990544,0.8612587105456195,down,98.54,1243.16,27.02,12.55,1.43,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-26,1.625058077767541,-0.031326873700553,4.711731532522578,0.1542479136384831,1.4319393784333792,-0.7403759801165921,0.4745146925753557,0.9530727806431872,down,101.7,1249.21,33.52,12.67,1.44,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-27,1.6250325736539666,2.075544314826091,0.0351730932773083,0.1542479136384831,1.4612596965000964,-0.7403759801165921,0.0614212627145588,0.9976573908140232,down,102.02,1260.71,31.6,12.52,1.43,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-28,1.662464840635801,0.7538998299379002,0.0330056901133002,0.6425420421808405,1.5800445748216685,-0.6397790325728944,0.4902336206522505,1.0501765502525495,down,105.36,1266.28,29.99,12.58,1.44,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-04-29,1.7039920303853588,2.008719935498386,0.0376522161401239,1.2504627946422604,1.6717645441585782,-0.5674396545639435,0.510353848590676,0.9848109777139518,down,104.69,1272.29,33.4,12.82,1.46,3673715.8,1.5,106.85,168.26,140.78,103.5,100.3,2.8,62.0,0.8,-0.1
2022-05-02,1.654582421734567,1.087136508822493,0.0346530726217079,0.6893051769855651,1.6176347261892543,-0.586654801847571,0.2789712272987837,1.0048362687228864,down,105.17,1262.53,32.34,12.24,1.31,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-03,1.6810334093422956,-0.4069543151432967,0.0371795144372376,1.1003857573619815,1.5767867617031444,-0.5663093517825535,0.7857494684978741,1.1019400383322484,down,102.41,1266.75,29.25,12.27,1.31,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-04,1.6523812470335986,-0.7760359079208216,0.0468194095360368,0.7665187251515059,1.482811383284179,-0.6047396463498088,0.6587405296365634,1.2081118642475432,down,107.81,1261.06,25.42,12.21,1.31,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-06,1.6295701907749576,0.0100747725494386,0.0385356658655388,0.4859399163231575,1.3830721816555172,-0.6454305464798438,0.6901783857903531,1.1654164324737772,down,109.77,1268.7,30.19,12.03,1.29,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-09,1.6013115345580538,-1.4110236964196383,0.0440544216599175,0.1281475593288691,1.3617710958805518,-0.5572669295314344,0.2204968148527348,1.183930380765056,down,103.09,1270.13,34.75,11.82,1.26,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-10,1.625979447687344,1.2546559756467035,0.0364204598967927,0.4522269586732402,1.4605078934727445,-0.4464972569552284,0.0545049343607251,1.2213361130270286,down,99.76,1274.86,32.99,11.87,1.27,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-11,1.5903917405107908,0.4156287351756952,0.040463059496193,0.009608450172707,1.533933989144096,-0.3029488037187157,-0.0083707779468542,1.1835525450856426,down,105.71,1276.55,32.56,11.8,1.26,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-12,1.5634242761575834,-2.175660268370508,0.0334774161676769,-0.3503589363473828,1.6524682664565509,-0.154879139356644,-0.2007704576080474,1.153325690732533,down,106.13,1278.15,31.77,11.54,1.23,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-13,1.5990611715956111,1.4587099642409145,0.0303265593060229,0.0694217621322382,1.9584520985887013,0.0067541583821061,0.2802287415449355,1.09816168153811,down,110.49,1290.75,28.87,11.9,1.27,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-16,1.5697449677570128,-1.1607557204403791,0.0360809342154625,-0.3188210082232662,2.076735774892039,0.1819510894975347,0.6298177019750768,1.0913606393086608,down,114.2,1277.57,27.47,11.83,1.26,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-17,1.595777855142211,1.0385559453132531,0.0332193571368958,-0.0088793007966028,2.25015167320117,0.2870692481667917,0.8285049528670281,1.0921163106674885,down,112.4,1279.85,26.1,12.0,1.28,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-18,1.6230650431950002,-0.102914831177593,0.0425592403190026,0.3336878495170774,2.32733678400928,0.3526268094874035,0.9775203910359912,1.135567413800082,down,109.59,1266.66,30.96,12.1,1.29,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-19,1.591080376171429,-0.0483986063843309,0.0341067094563491,-0.0697801275190351,2.3205705567631147,0.3424540844548948,0.8813205512053945,1.111763765997009,down,112.21,1275.58,29.35,11.88,1.27,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-20,1.6263975479098745,1.1089500173124551,0.0330793515757726,0.3695758366927961,2.4305843997655834,0.4249661874963547,1.7137949821577465,1.1110080946381813,down,113.23,1263.55,29.43,12.09,1.29,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-23,1.651729502569066,0.3720191813812969,0.0417987223057933,0.7099679574806758,2.396753263534756,0.429487398621914,1.941405060711184,1.1514365123354642,down,110.29,1273.21,28.48,12.17,1.3,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-24,1.6250325736539666,-1.83180425448586,0.0430485280465516,0.4032887943427141,2.2669419408120253,0.3413237816735051,1.7911321082960692,1.0445090150613416,down,109.77,1258.82,29.45,11.8,1.26,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-25,1.6577550645996504,0.6113164231095674,0.0385824969939982,0.8339446404513411,2.3225753648360525,0.284808642604012,1.6289127705425144,1.0033249260052308,down,110.33,1260.99,28.37,11.84,1.27,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-26,1.625315406157443,-1.373527107779908,0.0342530567327845,0.4815898572715553,2.3328500062098594,0.3040237898876395,1.500646317435052,1.0014357476081617,down,114.09,1266.6,27.5,11.63,1.24,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-27,1.6616286401907403,-0.5602820534219207,0.035076504074861,0.9600963529478072,2.458401111777597,0.324369239952657,2.0445212288956145,0.930402639878356,down,115.07,1258.89,25.72,11.78,1.26,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-05-31,1.659046256463347,2.35624569130829,0.0379800340393391,1.044922504454052,2.353399288957473,0.0553571779818701,2.456985901633334,1.0626451276732072,down,114.67,1236.17,26.19,11.94,1.28,3699275.3,1.75,107.56,176.35,147.05,102.4,100.4,2.9,62.3,0.8,-0.1
2022-06-02,1.612255922736054,0.6491731958705087,0.0357004312967305,0.5577158906745957,2.171212355329239,-0.1153185420079991,2.458243415879487,1.1571040475266725,down,116.87,1246.95,24.72,11.82,1.26,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-03,1.6432322303994051,-0.7542593192689382,0.0445973700554928,0.9687964710510124,1.995290446928936,-0.2701700230584098,1.977244216726504,1.301437277062767,down,118.87,1240.84,24.79,11.84,1.27,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-07,1.6254014856150227,-1.9033295050675143,0.0391147132559682,0.7882690204095169,1.73065578130113,-0.482666945959704,1.2812100814816,1.200555150659266,down,119.41,1254.48,24.02,11.5,1.23,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-08,1.6606940632227312,0.1835026440289062,0.0370170689603943,1.2472002503535584,1.5955818373869373,-0.6589941798565222,1.243484654097052,1.228137155256478,down,122.11,1254.58,23.96,11.55,1.24,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-09,1.6954578670195926,1.8561871229048648,0.0379605210691478,1.7311443198443135,1.3677855200993654,-0.8104547525627636,1.4295967625274877,1.3532007651424658,down,121.51,1256.74,26.09,10.57,1.18,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-10,1.6481264624160838,-0.2228589339506145,0.0411265004827001,1.3352889461485051,1.040500602192249,-0.970957747520124,1.590558586034891,1.4673071403254516,down,120.67,1264.02,27.75,10.86,1.19,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-13,1.6104482541268788,-2.608183379470514,0.0419006775750433,0.9883717367832228,0.7051964519933808,-1.1145062007566362,1.4484594762197611,1.347911065630672,down,120.93,1278.28,34.02,10.47,1.15,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-14,1.5664739483689814,1.3854197775749075,0.0381029657515449,0.5577158906745957,0.5480696192768708,-1.1834546704214175,1.3554034220045432,1.3660471782425372,down,118.93,1291.8,32.69,10.4,1.14,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-15,1.5217003333621288,-0.883462479964591,0.0319939426088768,0.0770343654725423,0.3924463926150643,-1.1676304314819597,0.6436503586827442,1.4242338728722714,down,115.31,1289.48,29.62,10.25,1.12,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-16,1.566670701414878,-2.0456883834277315,0.0460940148691721,0.5990414516648169,0.2974686101596301,-1.131460742477484,0.9492263204975806,1.4725968398372455,down,117.59,1278.16,32.95,10.35,1.13,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-17,1.5247991938350007,2.1264384980893776,0.0377053889838954,0.1357601626691731,0.0987420099296581,-1.1778031565144684,0.5248152624214195,1.4416143141253093,down,109.56,1288.18,31.13,10.29,1.13,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-21,1.5276890041966076,0.1158596734398477,0.0400230420183772,0.1150973821740625,-0.2333043271506858,-0.9822607753340225,0.565684475421346,1.499045337396216,down,110.65,1292.38,30.19,10.19,1.12,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-22,1.4865430234734742,-2.5915208728606576,0.0498419686186825,-0.4243099402246217,-0.4543344171920921,-0.9234850307017496,0.2406170427911603,1.368692027998434,neutral,106.19,1291.6,28.95,9.8,1.07,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-23,1.4439951772983275,-1.9712183750679595,0.0353189527294889,-1.0354932369747434,-0.4495729980188646,-0.8500153499114087,-0.0196884061622185,1.1484138269001534,neutral,104.27,1297.68,29.05,9.68,1.06,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-24,1.4947574631396587,1.6615101989695165,0.0297050712054273,-0.5058735474421647,-0.3470771852899131,-0.8488850471300189,0.2733124131911018,1.153325690732533,neutral,107.62,1299.81,27.23,9.9,1.08,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-27,1.5374036858377538,0.4751983308025212,0.0363658235802568,0.0150460239872096,-0.3681276700557614,-0.8127153581255433,0.2412457999142359,1.0350631230759952,down,109.57,1288.29,26.95,10.13,1.11,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-28,1.5708762977709183,1.553025827760918,0.0388693376558115,0.4859399163231575,-0.5513170077204643,-0.7279426495213036,0.112979346806774,1.0690683342232428,down,111.76,1286.2,28.36,10.2,1.12,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-29,1.5445482808168751,-0.2818591387135172,0.0415245650746044,0.1324976183804713,-0.8229685016035534,-0.6646456937634716,-0.0027119638391719,1.1574818832060862,down,109.78,1292.03,28.16,10.04,1.1,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-06-30,1.5163388128614457,-2.190459578138841,0.0448837228930514,-0.2666202996040383,-1.0414925815537872,-0.5538760211872651,-0.8307850949299931,1.0343074517171675,down,105.76,1301.73,28.71,9.69,1.06,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1
2022-07-01,1.4804559761160472,-1.97541026476053,0.042508506596505,-0.8060276220027226,-1.0490106118273044,-0.4363245319227196,-1.4054691054212691,0.8555911753544114,down,108.43,1287.71,26.7,9.49,1.04,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-05,1.5597105624162846,1.776495405262742,0.0356589662350738,0.172735664607793,-0.7167136737378433,-0.5561366267500448,-0.6559906147149221,0.5612571810910141,down,99.5,1295.68,27.54,9.87,1.08,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-06,1.5296688317209424,-1.55511110086235,0.0336540085479089,-0.2677078143669394,-0.7182172797925466,-0.6070002519125884,-1.136361056744829,0.5382092046467686,down,98.53,1308.66,26.73,9.71,1.06,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-07,1.5645924973675946,1.0938738997742845,0.0327203129242511,0.2162362551238157,-0.595673386334216,-0.6262153991962163,-0.7169800556532742,0.4819116884141032,down,102.73,1304.85,26.08,9.97,1.09,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-08,1.526016603306486,-1.7540847298617384,0.0401332902999585,-0.3818968644714993,-0.6172250731182987,-0.5990881324428594,-0.9942619469296996,0.4403497636785788,down,104.79,1297.65,24.64,9.94,1.09,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-11,1.4947697602050272,-1.2901228042107502,0.043131458169865,-0.9321793344991894,-0.6079528357809607,-0.482666945959704,-0.9936331898066236,0.3814073976900164,down,104.09,1293.79,26.17,9.86,1.08,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-12,1.4711348005666942,0.1348716326325284,0.0340784156495716,-1.3791479020513249,-0.5327725330457885,-0.447627559736618,-1.4136429480212542,0.3315330880073869,down,95.84,1310.86,27.29,9.75,1.07,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-13,1.4970693114289442,-0.4514297121752427,0.0364438754610223,-1.0887814603568715,-0.3483301903354993,-0.5776123795964523,-1.0043220608989123,0.3678053132311175,down,96.3,1305.83,26.82,9.82,1.08,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-14,1.520950212374648,-0.4282938624185495,0.0332169180156219,-0.8027650777140207,-0.1553674133152239,-0.6657759965448612,-1.1193846144217825,0.4131455947607806,down,95.78,1304.85,26.4,9.84,1.08,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-15,1.5496884541409248,1.965483134878985,0.0296206776093495,-0.4319225435649257,0.0852095554373271,-0.7607214301816098,-0.8817144218991325,0.3209536889837987,down,97.59,1316.18,24.23,10.09,1.1,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-18,1.5857188556707458,0.9183963475707988,0.0378517362603308,0.0944346016789518,0.2147702771509406,-0.8138456609069331,-0.6566193718379982,0.1732199383329794,down,102.6,1318.12,25.3,10.24,1.12,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-19,1.5481759151005945,0.1775567001844565,0.0328486107032595,-0.5613368003500937,0.2676470900746784,-0.6793396299215396,-0.5032026338075042,0.2242277550538503,down,104.22,1318.91,24.5,10.16,1.11,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-20,1.5747990616234826,-1.0579737733938548,0.0360750803244051,-0.1589563380768822,0.3926969936241816,-0.5889154074103506,-0.2510710274541108,0.2106256705949514,down,102.26,1305.5,23.88,10.3,1.13,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-21,1.6064763020128403,0.7719943377400093,0.03641509382999,0.3826260138476035,0.4510870287484986,-0.5290093599966879,0.7329338701595071,0.2359406611156801,down,96.35,1312.87,23.11,10.42,1.14,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-22,1.58357916629662,-0.9771359690845832,0.0392888665149263,-0.0154043893740065,0.4342967611376436,-0.4939699737736023,-0.3045153829155534,0.2620113229952364,down,94.7,1306.85,23.03,10.32,1.13,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-25,1.562182272555361,-0.6279853593169737,0.0383839525223008,-0.4134347925956158,0.4794049427787468,-0.4578002847691267,-0.4918850055921399,0.265789679789375,down,96.7,1309.32,23.36,10.29,1.13,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-26,1.5796564024440556,0.5766105684315396,0.0363228950458357,-0.13611852805597,0.5545852455139191,-0.3594639427882087,-0.7088062130532891,0.3175531678690741,down,94.98,1310.4,24.69,10.33,1.13,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-27,1.566018956950345,0.3173348208897913,0.0312500106203302,-0.380809349708599,0.6162330937567603,-0.2215670034586458,-0.6679370000533625,0.3753620268193945,down,97.26,1310.9,23.24,10.32,1.13,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-28,1.583603760427357,-0.0492905889027569,0.0372741523426658,-0.1154557475608594,0.6931676035557532,-0.072367036315184,-0.3126892255155384,0.3719615057046699,down,96.42,1305.95,22.33,10.41,1.14,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
2022-07-29,1.5592063827361744,-0.76300432094687,0.0403923249792492,-0.5450240789065852,0.7157216943763048,-0.0271549250595897,-0.3875113231615583,0.4275033505785074,down,98.62,1295.15,21.33,10.34,1.13,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8
