,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,레이블,WTI,환율,VIX,PER,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률
2018-04-23,-1.1018507321095627,1.040531545905282,0.0226303495809828,-0.3035654231471383,-0.0471716828228794,-1.0834914028891935,0.0034510605827996,0.0997062497574622,down,68.64,1071.41,16.34,14.57,1.08,2591006.5,1.5,98.931,121.8,118.45,99.0,100.3,3.8,60.8,0.7,0.7
2018-04-24,-0.9761366714688404,0.0713233855005576,0.0247514329690881,0.230380588623456,0.0150710080801728,-1.050929061198041,0.1257341721911226,0.1381095240718337,down,67.7,1080.18,18.02,14.66,1.09,2591006.5,1.5,98.931,121.8,118.45,99.0,100.3,3.8,60.8,0.7,0.7
2018-04-25,-1.0558780124784597,-0.5060324200177027,0.024434555965956,-0.093038138506161,0.0373554282800311,-0.9532420361245834,0.0687886055107763,0.1477103426504267,down,68.05,1076.75,17.84,14.53,1.08,2591006.5,1.5,98.931,121.8,118.45,99.0,100.3,3.8,60.8,0.7,0.7
2018-04-26,-1.1247186055343126,-1.4862178245901223,0.0230532807535201,-0.3849286249407531,0.152619670693091,-0.9183538128840626,-0.3280320801985861,0.1726724709547687,down,68.19,1081.17,16.24,14.45,1.07,2591006.5,1.5,98.931,121.8,118.45,99.0,100.3,3.8,60.8,0.7,0.7
2018-04-27,-1.04805791068554,0.9676354799060792,0.020035557569534,-0.0777825381698585,0.3539478807745689,-0.9590567399980032,-0.0079380527532695,0.2686806567406976,down,68.1,1076.79,15.41,14.6,1.08,2591006.5,1.5,98.931,121.8,118.45,99.0,100.3,3.8,60.8,0.7,0.7
2018-04-30,-0.971160243055164,2.1308873344447954,0.020459774247155,0.2466532289821785,0.5045598241943005,-0.99278202246384,1.0470534983773607,-0.0423858652057121,down,68.57,1067.6,15.93,14.92,1.11,2591006.5,1.5,98.931,121.8,118.45,99.0,100.3,3.8,60.8,0.7,0.7
2018-05-02,-0.8698543789196148,3.0373504301219727,0.0238438663799957,0.7144916392954613,0.4553804140980615,-0.8857914711929101,1.237071862984412,-0.2708853473762231,down,67.93,1072.52,15.97,13.33,1.1,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-03,-1.0159480987782492,-2.0330788141262963,0.024755932236881,0.1612218670988838,0.2870946201749941,-0.9753379108435796,0.9637331429187485,-0.338091077426373,down,68.43,1078.81,15.9,13.12,1.08,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-04,-0.9205665541827904,0.1470314893025037,0.0240501899459296,0.6209239572328046,0.2402204949270164,-1.054417883522093,0.8438477393811772,-0.3764943517407451,down,69.72,1074.12,14.77,13.14,1.08,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-08,-1.005402809996888,-1.6512806254907093,0.0243972763185287,0.2944541100359268,0.1579986686723671,-1.0486031796486728,0.5842958407223346,-0.3764943517407451,down,69.06,1078.39,14.71,13.03,1.07,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-09,-1.1027986232359774,0.475740923865611,0.023572624807335,-0.1103278188873043,0.1364826767552626,-1.0009226078866282,1.0086901692453378,-0.3304104225634988,down,71.14,1077.56,13.42,13.02,1.07,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-10,-1.0114456159277805,1.752894022419137,0.0224786599811061,0.3076756303273895,0.118040397969173,-0.8916061750663301,1.2376712900021,-0.2708853473762231,down,71.36,1077.98,13.23,13.06,1.08,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-11,-0.9115615884818528,0.4929966532660056,0.0230642075467316,0.808059321358118,0.0573345636316281,-0.77298621604856,0.7587291028695012,-0.2728055110919414,down,70.7,1064.37,12.65,13.08,1.08,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-14,-0.9869189330318052,-1.7165052960490454,0.0246871577149031,0.5273562751701486,-0.0348768302988197,-0.721816821962463,0.7053800982952818,-0.1748771615902943,down,70.96,1065.95,12.93,13.05,1.07,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-15,-1.0934381983626342,-1.2614393088610214,0.0246762309216916,0.0951142656415722,-0.128625080794775,-0.6927433025953624,0.0358201195379439,-0.2900869845334085,down,71.31,1069.16,14.63,12.9,1.06,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-16,-1.0193842041115018,0.9631153724942634,0.0235115633158592,0.4500612334662144,-0.13169879392579,-0.5566792319573323,-0.6846911557228615,-0.257444201366193,down,71.49,1078.86,13.42,12.92,1.06,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-17,-1.089646633856976,-1.0518861820371508,0.0233830128074892,0.170375227300665,-0.1478357878636184,-0.4938804301243952,-0.932853941045635,-0.149915033285953,down,71.49,1076.49,13.43,12.84,1.06,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-18,-1.0295740337204575,1.0584437120503951,0.0226027112216832,0.4510782734886351,-0.0994248060501332,-0.427592805967406,-0.9808081024606634,-0.0558270112157422,down,71.28,1080.91,13.42,12.94,1.07,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-21,-1.082774423190471,-0.2159460428676938,0.0252829893211981,0.2497043490494392,-0.1217092262499915,-0.3520016556129444,-1.203794953040547,0.0459416657173425,down,72.24,1080.51,13.08,12.92,1.06,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-23,-1.135263894315674,0.5360586696448534,0.0225249381641194,0.0493474646326639,-0.1340040787740512,-0.2368705189192265,-1.1042900681043624,0.1227482143460853,down,71.84,1074.2,12.58,12.86,1.06,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-24,-1.0606174681105325,0.8293559932745846,0.0241112514374054,0.363612831560499,-0.0994248060501332,-0.2112858218761782,-0.4467186297007819,0.1803531258176428,down,70.71,1074.79,12.53,12.94,1.07,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-25,-1.1235337416262945,0.3407280542251653,0.0230179293637184,0.13884698660564,-0.1155617999879616,-0.1089470337039841,-0.8033777052250578,0.3243654044965362,down,67.88,1079.23,13.22,12.85,1.06,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-29,-1.1027986232359774,-0.8181433804216365,0.0246408795318899,0.2761473896323637,-0.0394873999953421,0.0026952806656819,-0.5156527367348855,0.5778270149713886,down,66.73,1073.17,17.02,12.88,1.06,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-30,-1.1677291653953703,-1.376489574074798,0.0244576950574626,0.0544326647447645,0.0050814404043743,0.1061970096125594,-0.6337398592193936,0.5471043955198912,down,68.21,1083.93,14.94,12.71,1.05,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-05-31,-1.259319145485171,-1.468641035474472,0.0229658664078285,-0.2669519823400119,0.204104365637591,0.1596922852480244,-0.9268596708687564,0.5605455415299213,down,67.04,1075.03,15.43,12.69,1.04,2603782.9,1.5,98.979,123.87,123.24,98.6,100.3,3.8,60.6,0.7,0.7
2018-06-01,-1.132064761764025,1.033573499489297,0.0230333554247228,0.1907160277490689,0.4646015534911063,0.1096858319366116,-0.5953765300873706,0.6527133998844131,down,65.81,1079.95,13.46,12.82,1.06,2619495.8,1.5,98.779,124.84,122.64,98.1,100.2,3.6,60.7,0.7,0.7
2018-06-04,-1.218322854267744,-0.630641599902434,0.023165119695802,-0.104225578752783,0.6866773272069351,0.1003823057391396,-0.5174510177879491,0.8274482980148038,down,64.75,1070.36,12.74,12.82,1.06,2619495.8,1.5,98.779,124.84,122.64,98.1,100.2,3.6,60.7,0.7,0.7
2018-06-05,-1.1298135203387905,0.8742261551214591,0.0209964726195998,0.2191931483768341,0.9648483655637864,0.1096858319366116,-0.2495071408814765,0.975300904125134,down,65.52,1070.53,12.4,13.59,1.03,2619495.8,1.5,98.779,124.84,122.64,98.1,100.2,3.6,60.7,0.7,0.7
2018-06-07,-1.0429629958810622,2.472210228481131,0.0201403262338555,0.5527822757306531,1.2430194039206377,0.1317817066556081,0.14611469079251,0.719919129934563,down,65.95,1065.15,12.13,13.91,1.05,2619495.8,1.5,98.779,124.84,122.64,98.1,100.2,3.6,60.7,0.7,0.7
2018-06-08,-1.159790577211649,-2.0726763795946934,0.0232718166177492,0.1815626675472869,1.3359992261338391,0.2329575540531176,0.1287313072795622,0.6296714352957901,down,65.74,1071.33,12.18,13.9,1.05,2619495.8,1.5,98.779,124.84,122.64,98.1,100.2,3.6,60.7,0.7,0.7
2018-06-11,-1.036209271605359,1.935314176327911,0.0216321548834896,0.6758441184434942,1.4405054725883466,0.3445998684227837,0.6885961418000217,0.7429610945231861,down,66.1,1072.65,12.35,14.04,1.06,2619495.8,1.5,98.779,124.84,122.64,98.1,100.2,3.6,60.7,0.7,0.7
