Date,forward_stage,WTI,USDKRW,VIX,M2,1,2,3,4,5,6,7,8
2015-02-26,up,48,1099,14,2110002,2,94,95,89,99,100,4,61
2015-02-27,up,50,1101,13,2110002,2,94,95,89,99,100,4,61
2015-03-02,up,50,1099,13,2127670,2,107,95,107,99,100,4,60
2015-03-03,up,51,1101,14,2127670,2,107,95,107,99,100,4,60
2015-03-04,up,52,1095,14,2127670,2,107,95,107,99,100,4,60
2015-03-05,up,51,1099,14,2127670,2,107,95,107,99,100,4,60
2015-03-06,neutral,50,1100,15,2127670,2,107,95,107,99,100,4,60
2015-03-09,neutral,50,1109,15,2127670,2,107,95,107,99,100,4,60
2015-03-10,up,48,1114,17,2127670,2,107,95,107,99,100,4,60
2015-03-11,up,48,1125,17,2127670,2,107,95,107,99,100,4,60
2015-03-12,up,47,1129,15,2127670,2,107,95,107,99,100,4,60
2015-03-13,neutral,45,1123,16,2127670,2,107,95,107,99,100,4,60
2015-03-16,neutral,44,1136,16,2127670,2,107,95,107,99,100,4,60
2015-03-17,neutral,43,1129,16,2127670,2,107,95,107,99,100,4,60
2015-03-18,neutral,45,1127,14,2127670,2,107,95,107,99,100,4,60
2015-03-19,neutral,44,1110,14,2127670,2,107,95,107,99,100,4,60
2015-03-20,down,46,1119,13,2127670,2,107,95,107,99,100,4,60
2015-03-23,down,47,1112,13,2127670,2,107,95,107,99,100,4,60
2015-03-24,neutral,48,1103,14,2127670,2,107,95,107,99,100,4,60
2015-03-25,neutral,49,1102,15,2127670,2,107,95,107,99,100,4,60
2015-03-26,neutral,51,1099,16,2127670,2,107,95,107,99,100,4,60
2015-03-27,neutral,49,1103,15,2127670,2,107,95,107,99,100,4,60
2015-03-30,neutral,49,1102,15,2127670,2,107,95,107,99,100,4,60
2015-03-31,neutral,48,1106,15,2127670,2,107,95,107,99,100,4,60
2015-04-01,neutral,50,1107,15,2150540,2,106,95,107,98,100,4,60
2015-04-02,neutral,49,1098,15,2150540,2,106,95,107,98,100,4,60
2015-04-06,neutral,52,1089,15,2150540,2,106,95,107,98,100,4,60
2015-04-07,neutral,54,1089,15,2150540,2,106,95,107,98,100,4,60
2015-04-08,neutral,50,1092,14,2150540,2,106,95,107,98,100,4,60
2015-04-09,down,51,1090,13,2150540,2,106,95,107,98,100,4,60
2015-04-10,down,52,1094,13,2150540,2,106,95,107,98,100,4,60
2015-04-13,down,52,1092,14,2150540,2,106,95,107,98,100,4,60
2015-04-14,down,53,1100,14,2150540,2,106,95,107,98,100,4,60
2015-04-15,down,56,1090,13,2150540,2,106,95,107,98,100,4,60
2015-04-16,down,57,1094,13,2150540,2,106,95,107,98,100,4,60
2015-04-17,down,56,1083,14,2150540,2,106,95,107,98,100,4,60
2015-04-20,down,56,1082,13,2150540,2,106,95,107,98,100,4,60
2015-04-21,down,55,1081,13,2150540,2,106,95,107,98,100,4,60
2015-04-22,down,56,1081,13,2150540,2,106,95,107,98,100,4,60
2015-04-23,down,58,1083,12,2150540,2,106,95,107,98,100,4,60
2015-04-24,down,57,1080,12,2150540,2,106,95,107,98,100,4,60
2015-04-27,down,57,1074,13,2150540,2,106,95,107,98,100,4,60
2015-04-28,down,57,1068,12,2150540,2,106,95,107,98,100,4,60
2015-04-29,down,59,1063,13,2150540,2,106,95,107,98,100,4,60
2015-04-30,down,60,1069,15,2150540,2,106,95,107,98,100,4,60
2015-05-01,down,59,1075,13,2171395,2,98,95,99,98,101,4,60
2015-05-04,down,59,1075,13,2171395,2,98,95,99,98,101,4,60
2015-05-05,down,60,1079,14,2171395,2,98,95,99,98,101,4,60
2015-05-06,down,61,1080,15,2171395,2,98,95,99,98,101,4,60
2015-05-07,down,59,1079,15,2171395,2,98,95,99,98,101,4,60
2015-05-08,down,59,1092,13,2171395,2,98,95,99,98,101,4,60
2015-05-11,down,59,1086,14,2171395,2,98,95,99,98,101,4,60
2015-05-12,down,61,1096,14,2171395,2,98,95,99,98,101,4,60
2015-05-13,down,61,1092,14,2171395,2,98,95,99,98,101,4,60
2015-05-14,down,60,1091,13,2171395,2,98,95,99,98,101,4,60
2015-05-15,down,60,1088,12,2171395,2,98,95,99,98,101,4,60
2015-05-18,down,59,1082,13,2171395,2,98,95,99,98,101,4,60
2015-05-19,down,57,1088,13,2171395,2,98,95,99,98,101,4,60
2015-05-20,down,59,1094,13,2171395,2,98,95,99,98,101,4,60
2015-05-21,down,61,1095,12,2171395,2,98,95,99,98,101,4,60
2015-05-22,down,60,1091,12,2171395,2,98,95,99,98,101,4,60
2015-05-26,down,58,1096,14,2171395,2,98,95,99,98,101,4,60
2015-05-27,down,58,1106,13,2171395,2,98,95,99,98,101,4,60
2015-05-28,down,58,1107,13,2171395,2,98,95,99,98,101,4,60
2015-05-29,down,60,1107,14,2171395,2,98,95,99,98,101,4,60
2015-06-01,down,60,1111,14,2178618,2,100,95,104,97,100,4,60
2015-06-02,down,61,1114,14,2178618,2,100,95,104,97,100,4,60
2015-06-03,down,60,1107,14,2178618,2,100,95,104,97,100,4,60
2015-06-04,down,58,1106,15,2178618,2,100,95,104,97,100,4,60
2015-06-05,down,59,1112,14,2178618,2,100,95,104,97,100,4,60
2015-06-08,down,58,1122,15,2178618,2,100,95,104,97,100,4,60
2015-06-09,down,60,1117,14,2178618,2,100,95,104,97,100,4,60
2015-06-10,down,61,1119,13,2178618,2,100,95,104,97,100,4,60
2015-06-11,down,61,1109,13,2178618,2,100,95,104,97,100,4,60
2015-06-12,down,60,1110,14,2178618,2,100,95,104,97,100,4,60
2015-06-15,down,60,1110,15,2178618,2,100,95,104,97,100,4,60
2015-06-16,down,60,1115,15,2178618,2,100,95,104,97,100,4,60
2015-06-17,down,60,1117,15,2178618,2,100,95,104,97,100,4,60
2015-06-18,down,60,1112,13,2178618,2,100,95,104,97,100,4,60
2015-06-19,down,60,1103,14,2178618,2,100,95,104,97,100,4,60
2015-06-22,down,60,1101,13,2178618,2,100,95,104,97,100,4,60
2015-06-23,down,61,1099,12,2178618,2,100,95,104,97,100,4,60
2015-06-24,down,60,1104,13,2178618,2,100,95,104,97,100,4,60
2015-06-25,down,60,1108,14,2178618,2,100,95,104,97,100,4,60
2015-06-26,down,60,1110,14,2178618,2,100,95,104,97,100,4,60
2015-06-29,down,58,1121,19,2178618,2,100,95,104,97,100,4,60
2015-06-30,down,59,1118,18,2178618,2,100,95,104,97,100,4,60
2015-07-01,down,57,1118,16,2197382,2,105,95,104,97,100,4,61
2015-07-02,down,57,1123,17,2197382,2,105,95,104,97,100,4,61
2015-07-06,down,53,1121,17,2197382,2,105,95,104,97,100,4,61
2015-07-07,down,52,1124,16,2197382,2,105,95,104,97,100,4,61
2015-07-08,down,52,1133,20,2197382,2,105,95,104,97,100,4,61
2015-07-09,down,53,1134,20,2197382,2,105,95,104,97,100,4,61
2015-07-10,down,53,1131,17,2197382,2,105,95,104,97,100,4,61
2015-07-13,down,52,1129,14,2197382,2,105,95,104,97,100,4,61
2015-07-14,down,53,1135,13,2197382,2,105,95,104,97,100,4,61
2015-07-15,down,51,1141,13,2197382,2,105,95,104,97,100,4,61
2015-07-16,down,51,1145,12,2197382,2,105,95,104,97,100,4,61
2015-07-17,down,51,1145,12,2197382,2,105,95,104,97,100,4,61
2015-07-20,down,50,1148,12,2197382,2,105,95,104,97,100,4,61
2015-07-21,down,50,1155,12,2197382,2,105,95,104,97,100,4,61
2015-07-22,down,49,1147,12,2197382,2,105,95,104,97,100,4,61
2015-07-23,down,48,1156,13,2197382,2,105,95,104,97,100,4,61
2015-07-24,down,48,1160,14,2197382,2,105,95,104,97,100,4,61
2015-07-27,neutral,47,1168,16,2197382,2,105,95,104,97,100,4,61
2015-07-28,neutral,48,1165,13,2197382,2,105,95,104,97,100,4,61
2015-07-29,down,49,1160,13,2197382,2,105,95,104,97,100,4,61
2015-07-30,neutral,49,1160,12,2197382,2,105,95,104,97,100,4,61
2015-07-31,neutral,47,1171,12,2197382,2,105,95,104,97,100,4,61
2015-08-03,neutral,45,1165,13,2216829,2,96,95,92,97,100,4,61
2015-08-04,neutral,46,1169,13,2216829,2,96,95,92,97,100,4,61
2015-08-05,neutral,45,1167,13,2216829,2,96,95,92,97,100,4,61
2015-08-06,neutral,45,1172,14,2216829,2,96,95,92,97,100,4,61
2015-08-07,neutral,44,1162,13,2216829,2,96,95,92,97,100,4,61
2015-08-10,neutral,45,1162,12,2216829,2,96,95,92,97,100,4,61
2015-08-11,neutral,43,1157,14,2216829,2,96,95,92,97,100,4,61
2015-08-12,neutral,43,1177,14,2216829,2,96,95,92,97,100,4,61
2015-08-13,neutral,42,1173,13,2216829,2,96,95,92,97,100,4,61
2015-08-14,neutral,43,1176,13,2216829,2,96,95,92,97,100,4,61
2015-08-17,neutral,42,1177,13,2216829,2,96,95,92,97,100,4,61
2015-08-18,neutral,43,1182,14,2216829,2,96,95,92,97,100,4,61
2015-08-19,neutral,41,1184,15,2216829,2,96,95,92,97,100,4,61
2015-08-20,neutral,41,1181,19,2216829,2,96,95,92,97,100,4,61
2015-08-21,neutral,40,1183,28,2216829,2,96,95,92,97,100,4,61
2015-08-24,up,38,1194,41,2216829,2,96,95,92,97,100,4,61
2015-08-25,up,39,1190,36,2216829,2,96,95,92,97,100,4,61
2015-08-26,up,39,1189,30,2216829,2,96,95,92,97,100,4,61
2015-08-27,up,43,1181,26,2216829,2,96,95,92,97,100,4,61
2015-08-28,neutral,45,1172,26,2216829,2,96,95,92,97,100,4,61
2015-08-31,neutral,49,1178,28,2216829,2,96,95,92,97,100,4,61
2015-09-01,up,45,1181,31,2228677,2,94,95,101,96,101,4,61
2015-09-02,up,46,1177,26,2228677,2,94,95,101,96,101,4,61
2015-09-03,neutral,47,1182,26,2228677,2,94,95,101,96,101,4,61
2015-09-04,up,46,1189,28,2228677,2,94,95,101,96,101,4,61
2015-09-08,up,46,1201,25,2228677,2,94,95,101,96,101,4,61
2015-09-09,neutral,44,1193,26,2228677,2,94,95,101,96,101,4,61
2015-09-10,neutral,46,1190,24,2228677,2,94,95,101,96,101,4,61
2015-09-11,neutral,45,1181,23,2228677,2,94,95,101,96,101,4,61
2015-09-14,neutral,44,1181,24,2228677,2,94,95,101,96,101,4,61
2015-09-15,neutral,45,1182,23,2228677,2,94,95,101,96,101,4,61
2015-09-16,down,47,1177,21,2228677,2,94,95,101,96,101,4,61
2015-09-17,down,47,1169,21,2228677,2,94,95,101,96,101,4,61
2015-09-18,down,45,1165,22,2228677,2,94,95,101,96,101,4,61
2015-09-21,down,47,1171,20,2228677,2,94,95,101,96,101,4,61
2015-09-22,down,46,1176,22,2228677,2,94,95,101,96,101,4,61
2015-09-23,neutral,44,1183,22,2228677,2,94,95,101,96,101,4,61
2015-09-24,neutral,45,1192,23,2228677,2,94,95,101,96,101,4,61
2015-09-25,neutral,46,1189,24,2228677,2,94,95,101,96,101,4,61
2015-09-28,neutral,44,1191,28,2228677,2,94,95,101,96,101,4,61
2015-09-29,neutral,45,1194,27,2228677,2,94,95,101,96,101,4,61
2015-09-30,neutral,45,1194,25,2228677,2,94,95,101,96,101,4,61
2015-10-01,down,45,1184,23,2234119,2,100,95,103,96,101,4,61
2015-10-02,down,46,1177,21,2234119,2,100,95,103,96,101,4,61
2015-10-05,down,46,1171,20,2234119,2,100,95,103,96,101,4,61
2015-10-06,down,49,1160,19,2234119,2,100,95,103,96,101,4,61
2015-10-07,down,48,1159,18,2234119,2,100,95,103,96,101,4,61
2015-10-08,down,49,1157,17,2234119,2,100,95,103,96,101,4,61
2015-10-09,down,50,1151,17,2234119,2,100,95,103,96,101,4,61
2015-10-12,down,47,1146,16,2234119,2,100,95,103,96,101,4,61
2015-10-13,down,47,1142,18,2234119,2,100,95,103,96,101,4,61
2015-10-14,down,47,1148,18,2234119,2,100,95,103,96,101,4,61
2015-10-15,down,46,1136,16,2234119,2,100,95,103,96,101,4,61
2015-10-16,down,47,1121,15,2234119,2,100,95,103,96,101,4,61
2015-10-19,down,46,1130,15,2234119,2,100,95,103,96,101,4,61
2015-10-20,down,46,1130,16,2234119,2,100,95,103,96,101,4,61
2015-10-21,down,45,1129,17,2234119,2,100,95,103,96,101,4,61
2015-10-22,down,45,1138,14,2234119,2,100,95,103,96,101,4,61
2015-10-23,down,45,1129,14,2234119,2,100,95,103,96,101,4,61
2015-10-26,down,44,1134,15,2234119,2,100,95,103,96,101,4,61
2015-10-27,down,43,1129,15,2234119,2,100,95,103,96,101,4,61
2015-10-28,down,46,1134,14,2234119,2,100,95,103,96,101,4,61
2015-10-29,down,46,1144,15,2234119,2,100,95,103,96,101,4,61
2015-10-30,down,47,1140,15,2234119,2,100,95,103,96,101,4,61
2015-11-02,down,46,1139,14,2240344,2,94,95,95,95,100,4,61
2015-11-03,down,48,1137,15,2240344,2,94,95,95,95,100,4,61
2015-11-04,down,46,1128,16,2240344,2,94,95,95,95,100,4,61
2015-11-05,down,45,1133,15,2240344,2,94,95,95,95,100,4,61
2015-11-06,down,44,1136,14,2240344,2,94,95,95,95,100,4,61
2015-11-09,down,44,1151,17,2240344,2,94,95,95,95,100,4,61
2015-11-10,down,44,1157,15,2240344,2,94,95,95,95,100,4,61
2015-11-11,down,43,1157,16,2240344,2,94,95,95,95,100,4,61
2015-11-12,down,42,1154,18,2240344,2,94,95,95,95,100,4,61
2015-11-13,down,41,1157,20,2240344,2,94,95,95,95,100,4,61
2015-11-16,down,42,1168,18,2240344,2,94,95,95,95,100,4,61
2015-11-17,down,41,1167,19,2240344,2,94,95,95,95,100,4,61
2015-11-18,down,41,1169,17,2240344,2,94,95,95,95,100,4,61
2015-11-19,down,41,1164,17,2240344,2,94,95,95,95,100,4,61
2015-11-20,down,40,1154,15,2240344,2,94,95,95,95,100,4,61
2015-11-23,down,42,1153,16,2240344,2,94,95,95,95,100,4,61
2015-11-24,down,43,1157,16,2240344,2,94,95,95,95,100,4,61
2015-11-25,down,43,1145,15,2240344,2,94,95,95,95,100,4,61
2015-11-27,down,42,1147,15,2240344,2,94,95,95,95,100,4,61
2015-11-30,down,42,1155,16,2240344,2,94,95,95,95,100,4,61
2015-12-01,down,42,1158,15,2245103,2,97,95,98,95,100,4,61
2015-12-02,down,40,1154,16,2245103,2,97,95,98,95,100,4,61
2015-12-03,down,41,1161,18,2245103,2,97,95,98,95,100,4,61
2015-12-04,down,40,1152,15,2245103,2,97,95,98,95,100,4,61
2015-12-07,down,38,1162,16,2245103,2,97,95,98,95,100,4,61
2015-12-08,neutral,38,1174,18,2245103,2,97,95,98,95,100,4,61
2015-12-09,down,37,1179,20,2245103,2,97,95,98,95,100,4,61
2015-12-10,neutral,37,1180,19,2245103,2,97,95,98,95,100,4,61
2015-12-11,neutral,36,1177,24,2245103,2,97,95,98,95,100,4,61
2015-12-14,neutral,36,1186,23,2245103,2,97,95,98,95,100,4,61
2015-12-15,neutral,37,1184,21,2245103,2,97,95,98,95,100,4,61
2015-12-16,neutral,36,1173,18,2245103,2,97,95,98,95,100,4,61
2015-12-17,down,35,1170,19,2245103,2,97,95,98,95,100,4,61
2015-12-18,neutral,35,1183,21,2245103,2,97,95,98,95,100,4,61
2015-12-21,neutral,35,1180,19,2245103,2,97,95,98,95,100,4,61
2015-12-22,down,36,1174,17,2245103,2,97,95,98,95,100,4,61
2015-12-23,down,38,1169,16,2245103,2,97,95,98,95,100,4,61
2015-12-24,neutral,38,1172,16,2245103,2,97,95,98,95,100,4,61
2015-12-28,neutral,37,1168,17,2245103,2,97,95,98,95,100,4,61
2015-12-29,neutral,38,1166,16,2245103,2,97,95,98,95,100,4,61
2015-12-30,neutral,37,1169,17,2245103,2,97,95,98,95,100,4,61
2015-12-31,neutral,37,1175,18,2245103,2,97,95,98,95,100,4,61
2016-01-04,up,37,1174,21,2265227,2,86,95,83,94,100,3,61
2016-01-05,neutral,36,1187,19,2265227,2,86,95,83,94,100,3,61
2016-01-06,neutral,34,1189,21,2265227,2,86,95,83,94,100,3,61
2016-01-07,neutral,33,1199,25,2265227,2,86,95,83,94,100,3,61
2016-01-08,neutral,33,1195,27,2265227,2,86,95,83,94,100,3,61
2016-01-11,up,31,1206,24,2265227,2,86,95,83,94,100,3,61
2016-01-12,up,30,1203,22,2265227,2,86,95,83,94,100,3,61
2016-01-13,neutral,30,1209,25,2265227,2,86,95,83,94,100,3,61
2016-01-14,up,31,1210,24,2265227,2,86,95,83,94,100,3,61
2016-01-15,up,29,1206,27,2265227,2,86,95,83,94,100,3,61
2016-01-19,up,28,1209,26,2265227,2,86,95,83,94,100,3,61
2016-01-20,up,27,1206,28,2265227,2,86,95,83,94,100,3,61
2016-01-21,up,30,1207,27,2265227,2,86,95,83,94,100,3,61
2016-01-22,up,32,1202,22,2265227,2,86,95,83,94,100,3,61
2016-01-25,up,30,1196,24,2265227,2,86,95,83,94,100,3,61
2016-01-26,up,31,1197,23,2265227,2,86,95,83,94,100,3,61
2016-01-27,up,32,1197,23,2265227,2,86,95,83,94,100,3,61
2016-01-28,up,33,1207,22,2265227,2,86,95,83,94,100,3,61
2016-01-29,up,34,1206,20,2265227,2,86,95,83,94,100,3,61
2016-02-01,up,32,1206,20,2286221,2,80,96,82,94,99,4,61
2016-02-02,up,30,1201,22,2286221,2,80,96,82,94,99,4,61
2016-02-03,up,32,1212,22,2286221,2,80,96,82,94,99,4,61
2016-02-04,neutral,32,1200,22,2286221,2,80,96,82,94,99,4,61
2016-02-05,neutral,31,1191,23,2286221,2,80,96,82,94,99,4,61
2016-02-08,neutral,30,1204,26,2286221,2,80,96,82,94,99,4,61
2016-02-09,neutral,28,1203,27,2286221,2,80,96,82,94,99,4,61
2016-02-10,neutral,27,1197,26,2286221,2,80,96,82,94,99,4,61
2016-02-11,up,26,1188,28,2286221,2,80,96,82,94,99,4,61
2016-02-12,up,29,1197,25,2286221,2,80,96,82,94,99,4,61
2016-02-16,up,29,1211,24,2286221,2,80,96,82,94,99,4,61
2016-02-17,up,31,1216,22,2286221,2,80,96,82,94,99,4,61
2016-02-18,neutral,31,1224,22,2286221,2,80,96,82,94,99,4,61
2016-02-19,neutral,30,1227,21,2286221,2,80,96,82,94,99,4,61
2016-02-22,neutral,31,1232,19,2286221,2,80,96,82,94,99,4,61
2016-02-23,neutral,32,1221,21,2286221,2,80,96,82,94,99,4,61
2016-02-24,neutral,32,1230,21,2286221,2,80,96,82,94,99,4,61
2016-02-25,neutral,33,1231,19,2286221,2,80,96,82,94,99,4,61
2016-02-26,neutral,33,1232,20,2286221,2,80,96,82,94,99,4,61
2016-02-29,neutral,34,1241,21,2286221,2,80,96,82,94,99,4,61
2016-03-01,neutral,34,1236,18,2294355,2,92,95,98,94,99,4,60
2016-03-02,neutral,35,1225,17,2294355,2,92,95,98,94,99,4,60
2016-03-03,neutral,35,1225,17,2294355,2,92,95,98,94,99,4,60
2016-03-04,neutral,36,1210,17,2294355,2,92,95,98,94,99,4,60
2016-03-07,neutral,38,1197,17,2294355,2,92,95,98,94,99,4,60
2016-03-08,neutral,37,1199,19,2294355,2,92,95,98,94,99,4,60
2016-03-09,neutral,38,1208,18,2294355,2,92,95,98,94,99,4,60
2016-03-10,neutral,38,1208,18,2294355,2,92,95,98,94,99,4,60
2016-03-11,neutral,39,1204,17,2294355,2,92,95,98,94,99,4,60
2016-03-14,neutral,37,1186,17,2294355,2,92,95,98,94,99,4,60
2016-03-15,neutral,36,1186,17,2294355,2,92,95,98,94,99,4,60
2016-03-16,neutral,38,1192,15,2294355,2,92,95,98,94,99,4,60
2016-03-17,down,40,1176,14,2294355,2,92,95,98,94,99,4,60
2016-03-18,down,39,1153,14,2294355,2,92,95,98,94,99,4,60
2016-03-21,down,40,1162,14,2294355,2,92,95,98,94,99,4,60
2016-03-22,down,41,1159,14,2294355,2,92,95,98,94,99,4,60
2016-03-23,down,40,1155,15,2294355,2,92,95,98,94,99,4,60
2016-03-24,down,39,1166,15,2294355,2,92,95,98,94,99,4,60
2016-03-28,neutral,39,1166,15,2294355,2,92,95,98,94,99,4,60
2016-03-29,down,38,1166,14,2294355,2,92,95,98,94,99,4,60
2016-03-30,down,38,1156,14,2294355,2,92,95,98,94,99,4,60
2016-03-31,down,38,1140,14,2294355,2,92,95,98,94,99,4,60
2016-04-01,down,37,1141,13,2302115,2,90,96,92,94,99,4,60
2016-04-04,down,36,1146,14,2302115,2,90,96,92,94,99,4,60
2016-04-05,down,36,1149,15,2302115,2,90,96,92,94,99,4,60
2016-04-06,down,38,1159,14,2302115,2,90,96,92,94,99,4,60
2016-04-07,neutral,37,1153,16,2302115,2,90,96,92,94,99,4,60
2016-04-08,neutral,40,1156,15,2302115,2,90,96,92,94,99,4,60
2016-04-11,down,40,1150,16,2302115,2,90,96,92,94,99,4,60
2016-04-12,down,42,1141,15,2302115,2,90,96,92,94,99,4,60
2016-04-13,down,42,1140,14,2302115,2,90,96,92,94,99,4,60
2016-04-14,down,42,1144,14,2302115,2,90,96,92,94,99,4,60
2016-04-15,down,40,1152,14,2302115,2,90,96,92,94,99,4,60
2016-04-18,down,40,1145,13,2302115,2,90,96,92,94,99,4,60
2016-04-19,down,41,1142,13,2302115,2,90,96,92,94,99,4,60
2016-04-20,neutral,43,1126,13,2302115,2,90,96,92,94,99,4,60
2016-04-21,down,43,1130,14,2302115,2,90,96,92,94,99,4,60
2016-04-22,neutral,44,1138,13,2302115,2,90,96,92,94,99,4,60
2016-04-25,neutral,43,1148,14,2302115,2,90,96,92,94,99,4,60
2016-04-26,down,44,1149,14,2302115,2,90,96,92,94,99,4,60
2016-04-27,down,45,1145,14,2302115,2,90,96,92,94,99,4,60
2016-04-28,neutral,46,1146,15,2302115,2,90,96,92,94,99,4,60
2016-04-29,neutral,46,1134,16,2302115,2,90,96,92,94,99,4,60
2016-05-02,neutral,45,1143,15,2319116,2,90,96,94,94,99,4,60
2016-05-03,neutral,44,1136,16,2319116,2,90,96,94,94,99,4,60
2016-05-04,neutral,44,1150,16,2319116,2,90,96,94,94,99,4,60
2016-05-05,neutral,44,1165,16,2319116,2,90,96,94,94,99,4,60
2016-05-06,neutral,45,1165,15,2319116,2,90,96,94,94,99,4,60
2016-05-09,neutral,43,1167,15,2319116,2,90,96,94,94,99,4,60
2016-05-10,neutral,45,1173,14,2319116,2,90,96,94,94,99,4,60
2016-05-11,neutral,46,1169,15,2319116,2,90,96,94,94,99,4,60
2016-05-12,neutral,47,1163,14,2319116,2,90,96,94,94,99,4,60
2016-05-13,neutral,46,1167,15,2319116,2,90,96,94,94,99,4,60
2016-05-16,neutral,48,1175,15,2319116,2,90,96,94,94,99,4,60
2016-05-17,up,48,1176,16,2319116,2,90,96,94,94,99,4,60
2016-05-18,up,48,1173,16,2319116,2,90,96,94,94,99,4,60
2016-05-19,up,48,1187,16,2319116,2,90,96,94,94,99,4,60
2016-05-20,up,48,1185,15,2319116,2,90,96,94,94,99,4,60
2016-05-23,up,48,1188,16,2319116,2,90,96,94,94,99,4,60
2016-05-24,up,49,1182,14,2319116,2,90,96,94,94,99,4,60
2016-05-25,up,50,1186,14,2319116,2,90,96,94,94,99,4,60
2016-05-26,up,49,1179,13,2319116,2,90,96,94,94,99,4,60
2016-05-27,up,49,1178,13,2319116,2,90,96,94,94,99,4,60
2016-05-31,neutral,49,1198,14,2319116,2,90,96,94,94,99,4,60
2016-06-01,neutral,49,1188,14,2334288,1,92,96,97,95,99,4,61
2016-06-02,neutral,49,1190,14,2334288,1,92,96,97,95,99,4,61
2016-06-03,neutral,49,1184,13,2334288,1,92,96,97,95,99,4,61
2016-06-06,neutral,50,1162,14,2334288,1,92,96,97,95,99,4,61
2016-06-07,neutral,50,1158,14,2334288,1,92,96,97,95,99,4,61
2016-06-08,neutral,51,1155,14,2334288,1,92,96,97,95,99,4,61
2016-06-09,neutral,51,1150,15,2334288,1,92,96,97,95,99,4,61
2016-06-10,neutral,49,1156,17,2334288,1,92,96,97,95,99,4,61
2016-06-13,up,49,1169,21,2334288,1,92,96,97,95,99,4,61
2016-06-14,up,48,1170,21,2334288,1,92,96,97,95,99,4,61
2016-06-15,neutral,48,1173,20,2334288,1,92,96,97,95,99,4,61
2016-06-16,neutral,46,1167,19,2334288,1,92,96,97,95,99,4,61
2016-06-17,neutral,48,1170,19,2334288,1,92,96,97,95,99,4,61
2016-06-20,neutral,49,1169,18,2334288,1,92,96,97,95,99,4,61
2016-06-21,neutral,49,1159,18,2334288,1,92,96,97,95,99,4,61
2016-06-22,neutral,49,1152,21,2334288,1,92,96,97,95,99,4,61
2016-06-23,neutral,50,1150,17,2334288,1,92,96,97,95,99,4,61
2016-06-24,up,48,1141,26,2334288,1,92,96,97,95,99,4,61
2016-06-27,up,46,1171,24,2334288,1,92,96,97,95,99,4,61
2016-06-28,up,48,1178,19,2334288,1,92,96,97,95,99,4,61
2016-06-29,up,50,1165,17,2334288,1,92,96,97,95,99,4,61
2016-06-30,neutral,48,1152,16,2334288,1,92,96,97,95,99,4,61
2016-07-01,neutral,49,1151,15,2350604,1,91,95,96,95,99,4,61
2016-07-05,neutral,47,1151,16,2350604,1,91,95,96,95,99,4,61
2016-07-06,up,47,1155,15,2350604,1,91,95,96,95,99,4,61
2016-07-07,neutral,45,1155,15,2350604,1,91,95,96,95,99,4,61
2016-07-08,up,45,1156,13,2350604,1,91,95,96,95,99,4,61
2016-07-11,neutral,45,1148,14,2350604,1,91,95,96,95,99,4,61
2016-07-12,neutral,47,1148,14,2350604,1,91,95,96,95,99,4,61
2016-07-13,neutral,45,1141,13,2350604,1,91,95,96,95,99,4,61
2016-07-14,neutral,46,1143,13,2350604,1,91,95,96,95,99,4,61
2016-07-15,neutral,46,1129,13,2350604,1,91,95,96,95,99,4,61
2016-07-18,neutral,45,1137,12,2350604,1,91,95,96,95,99,4,61
2016-07-19,down,45,1133,12,2350604,1,91,95,96,95,99,4,61
2016-07-20,neutral,45,1139,12,2350604,1,91,95,96,95,99,4,61
2016-07-21,neutral,45,1141,13,2350604,1,91,95,96,95,99,4,61
2016-07-22,neutral,44,1136,12,2350604,1,91,95,96,95,99,4,61
2016-07-25,neutral,43,1134,13,2350604,1,91,95,96,95,99,4,61
2016-07-26,neutral,43,1142,13,2350604,1,91,95,96,95,99,4,61
2016-07-27,neutral,42,1135,13,2350604,1,91,95,96,95,99,4,61
2016-07-28,neutral,41,1129,13,2350604,1,91,95,96,95,99,4,61
2016-07-29,neutral,42,1123,12,2350604,1,91,95,96,95,99,4,61
2016-08-01,down,40,1110,12,2378156,1,96,96,91,96,100,4,61
2016-08-02,neutral,40,1105,13,2378156,1,96,96,91,96,100,4,61
2016-08-03,neutral,41,1112,13,2378156,1,96,96,91,96,100,4,61
2016-08-04,neutral,42,1113,12,2378156,1,96,96,91,96,100,4,61
2016-08-05,down,42,1110,11,2378156,1,96,96,91,96,100,4,61
2016-08-08,down,43,1113,12,2378156,1,96,96,91,96,100,4,61
2016-08-09,down,43,1105,12,2378156,1,96,96,91,96,100,4,61
2016-08-10,down,42,1100,12,2378156,1,96,96,91,96,100,4,61
2016-08-11,down,43,1094,12,2378156,1,96,96,91,96,100,4,61
2016-08-12,down,44,1096,12,2378156,1,96,96,91,96,100,4,61
2016-08-15,down,46,1102,12,2378156,1,96,96,91,96,100,4,61
2016-08-16,down,47,1097,13,2378156,1,96,96,91,96,100,4,61
2016-08-17,down,47,1094,12,2378156,1,96,96,91,96,100,4,61
2016-08-18,down,48,1105,11,2378156,1,96,96,91,96,100,4,61
2016-08-19,down,49,1107,11,2378156,1,96,96,91,96,100,4,61
2016-08-22,down,47,1117,12,2378156,1,96,96,91,96,100,4,61
2016-08-23,down,48,1123,12,2378156,1,96,96,91,96,100,4,61
2016-08-24,down,47,1119,13,2378156,1,96,96,91,96,100,4,61
2016-08-25,down,47,1120,14,2378156,1,96,96,91,96,100,4,61
