Date,1_PER,1_PBR,2_PER,2_PBR,3_PER,3_PBR,4_PER,4_PBR,5_PER,5_PBR,6_PER,6_PBR,7_PER,7_PBR,8_PER,8_PBR,9_PER,9_PBR
20120926,12.03,1.29,14.52,1.55,11.12,1.23,9.74,0.9,7.55,1.23,20.22,1.98,7.78,0.8,30.58,0.94,9.71,1.7
20120927,12.09,1.3,14.59,1.56,11.19,1.24,9.79,0.9,7.64,1.24,20.37,1.99,7.8,0.8,30.82,0.95,9.67,1.7
20120928,12.13,1.3,14.58,1.56,11.16,1.24,9.8,0.9,7.66,1.24,20.51,2.0,7.81,0.8,30.95,0.95,9.68,1.7
20121001,,,,,,,,,,,,,,,,,,
20121002,12.12,1.3,14.39,1.54,11.05,1.22,9.79,0.9,7.65,1.24,20.67,2.02,7.78,0.8,31.04,0.96,9.62,1.69
20121003,,,,,,,,,,,,,,,,,,
20121004,12.1,1.3,14.29,1.53,11.11,1.23,9.82,0.9,7.54,1.22,20.68,2.02,7.77,0.8,31.11,0.96,9.58,1.68
20121005,12.08,1.3,14.33,1.53,11.08,1.23,9.79,0.9,7.53,1.22,20.71,2.02,7.78,0.8,31.25,0.96,9.43,1.67
20121008,11.99,1.29,14.1,1.51,10.89,1.21,9.67,0.89,7.42,1.2,20.67,2.02,7.69,0.79,31.41,0.97,9.34,1.65
20121009,11.97,1.29,14.02,1.5,10.83,1.2,9.61,0.88,7.37,1.2,20.64,2.02,7.7,0.79,31.53,0.97,9.33,1.65
20121010,11.78,1.27,13.67,1.46,10.74,1.19,9.46,0.87,7.3,1.19,20.05,1.96,7.57,0.77,31.16,0.96,9.29,1.64
20121011,11.67,1.25,13.6,1.45,10.59,1.17,9.4,0.87,7.28,1.18,19.83,1.94,7.52,0.77,30.98,0.96,9.19,1.63
20121012,11.66,1.25,13.48,1.44,10.54,1.17,9.4,0.87,7.25,1.18,19.72,1.93,7.55,0.77,31.56,0.97,9.14,1.62
20121015,11.61,1.25,13.15,1.41,10.42,1.15,9.27,0.85,7.17,1.16,19.72,1.93,7.55,0.77,31.98,0.99,9.05,1.6
20121016,11.72,1.26,13.32,1.42,10.45,1.16,9.37,0.86,7.24,1.18,20.12,1.97,7.57,0.77,31.84,0.98,9.09,1.61
20121017,11.81,1.27,13.45,1.44,10.67,1.18,9.41,0.87,7.39,1.2,20.3,1.98,7.62,0.78,31.8,0.98,9.11,1.61
20121018,11.86,1.27,13.63,1.46,10.88,1.21,9.44,0.87,7.47,1.21,20.32,1.98,7.68,0.79,31.28,0.97,9.19,1.63
20121019,11.76,1.26,13.51,1.45,10.85,1.2,9.42,0.87,7.48,1.21,19.95,1.95,7.63,0.78,31.4,0.97,9.08,1.61
20121022,11.73,1.26,13.21,1.41,10.78,1.19,9.35,0.86,7.37,1.2,20.06,1.96,7.61,0.78,31.66,0.98,9.03,1.6
20121023,11.63,1.25,12.98,1.39,10.49,1.16,9.2,0.85,7.27,1.18,19.97,1.95,7.52,0.77,31.91,0.98,8.92,1.58
20121024,11.54,1.24,12.7,1.36,10.27,1.14,9.11,0.84,7.14,1.16,19.91,1.94,7.51,0.77,32.36,1.0,8.72,1.54
20121025,11.62,1.25,12.78,1.37,10.31,1.14,9.0,0.83,7.06,1.15,20.19,1.97,7.51,0.77,32.31,1.0,8.92,1.58
20121026,11.41,1.23,12.38,1.32,10.19,1.13,8.98,0.83,6.94,1.13,19.71,1.93,7.44,0.76,31.92,0.98,8.74,1.55
20121031,11.55,1.24,12.42,1.33,10.34,1.15,9.01,0.83,7.14,1.16,20.14,1.97,7.51,0.77,32.0,0.99,8.71,1.54
20121101,11.46,1.23,12.19,1.3,10.19,1.12,8.83,0.81,7.11,1.15,20.03,1.96,7.41,0.76,32.73,1.01,8.52,1.51
20121102,11.6,1.25,12.39,1.32,10.42,1.15,8.88,0.82,7.24,1.18,20.44,2.0,7.52,0.77,32.46,1.0,8.55,1.51
20121105,11.52,1.24,12.26,1.31,10.3,1.13,8.74,0.8,7.21,1.17,20.6,2.01,7.49,0.77,32.67,1.01,8.21,1.45
20121106,11.65,1.25,12.44,1.33,10.46,1.15,8.88,0.82,7.36,1.2,20.72,2.02,7.54,0.77,32.53,1.0,8.42,1.49
20121107,11.72,1.26,12.64,1.35,10.49,1.15,8.97,0.83,7.39,1.2,20.91,2.04,7.51,0.77,32.31,1.0,8.54,1.51
20121108,11.55,1.24,12.14,1.3,10.24,1.13,8.8,0.81,7.25,1.18,20.71,2.02,7.33,0.75,32.19,0.99,8.47,1.5
20121109,11.55,1.23,12.08,1.28,10.18,1.12,8.71,0.8,7.24,1.18,21.19,2.01,7.28,0.75,32.11,0.99,8.41,1.49
20121112,11.53,1.23,11.84,1.25,9.99,1.1,8.64,0.8,7.15,1.16,21.2,2.01,7.25,0.74,32.39,1.0,8.46,1.5
20121113,11.47,1.23,11.8,1.25,9.75,1.07,8.62,0.79,7.05,1.14,21.22,2.02,7.23,0.74,32.21,0.99,8.38,1.48
20121114,11.51,1.23,11.94,1.26,9.8,1.08,8.62,0.79,6.98,1.13,21.33,2.03,7.23,0.74,32.35,1.0,8.47,1.5
20121115,11.36,1.21,11.71,1.24,9.59,1.05,8.45,0.78,6.93,1.13,21.03,2.0,7.16,0.73,32.09,0.99,8.35,1.48
20121116,11.31,1.21,11.68,1.24,9.62,1.06,8.43,0.78,6.89,1.12,20.69,1.96,7.12,0.73,32.11,0.99,8.44,1.49
20121119,11.42,1.22,11.87,1.26,9.76,1.07,8.48,0.78,7.0,1.14,20.99,1.99,7.16,0.73,32.45,1.0,8.42,1.49
20121120,11.5,1.23,11.93,1.26,9.72,1.07,8.53,0.79,7.03,1.14,21.46,2.04,7.16,0.73,32.36,1.0,8.4,1.49
20121121,11.47,1.23,11.79,1.25,9.67,1.06,8.34,0.77,6.94,1.13,21.55,2.05,7.09,0.73,32.49,1.0,8.39,1.48
20121123,11.65,1.24,11.98,1.27,9.62,1.06,8.49,0.78,6.98,1.13,22.25,2.11,7.09,0.73,32.41,1.0,8.57,1.52
20121126,11.62,1.24,11.96,1.27,9.73,1.07,8.58,0.79,7.02,1.14,21.91,2.08,7.09,0.73,32.29,1.0,8.66,1.53
20121127,11.75,1.26,12.37,1.31,9.94,1.09,8.72,0.8,7.18,1.17,22.03,2.09,7.16,0.73,31.86,0.98,8.84,1.56
20121128,11.67,1.25,12.25,1.3,9.8,1.08,8.52,0.79,7.15,1.16,21.94,2.08,7.09,0.73,31.7,0.98,8.79,1.56
20121129,11.81,1.26,12.56,1.33,10.09,1.11,8.73,0.8,7.23,1.17,21.94,2.08,7.23,0.74,31.74,0.98,9.01,1.59
20121130,11.79,1.26,12.6,1.33,10.21,1.12,8.74,0.8,7.24,1.18,21.81,2.07,7.26,0.74,31.94,0.99,8.92,1.58
20121203,11.84,1.27,12.54,1.33,10.18,1.12,8.72,0.8,7.24,1.18,22.12,2.1,7.23,0.74,32.03,0.99,8.94,1.58
20121204,11.81,1.26,12.57,1.33,10.14,1.11,8.62,0.79,7.21,1.17,22.11,2.1,7.19,0.74,32.05,0.99,8.91,1.58
20121205,11.89,1.27,12.62,1.34,10.18,1.12,8.73,0.8,7.24,1.18,22.34,2.12,7.23,0.74,32.12,0.99,8.95,1.58
20121206,11.92,1.27,12.82,1.36,10.27,1.13,8.9,0.82,7.37,1.2,22.21,2.11,7.29,0.75,31.57,0.97,9.0,1.59
20121207,11.97,1.28,12.99,1.37,10.36,1.14,8.98,0.83,7.39,1.2,22.57,2.14,7.29,0.75,31.49,0.97,8.9,1.57
20121210,11.98,1.28,12.92,1.37,10.24,1.12,8.95,0.82,7.36,1.2,22.7,2.15,7.25,0.74,31.59,0.97,8.94,1.58
20121211,12.03,1.29,13.29,1.41,10.48,1.15,9.09,0.84,7.47,1.21,22.54,2.14,7.37,0.75,31.18,0.96,9.0,1.59
20121212,12.1,1.29,13.32,1.41,10.63,1.17,9.15,0.84,7.54,1.22,22.59,2.14,7.49,0.77,31.5,0.97,8.99,1.59
20121213,12.29,1.31,13.4,1.42,10.72,1.18,9.13,0.84,7.61,1.24,23.14,2.2,7.64,0.78,31.76,0.98,9.11,1.61
20121214,12.23,1.31,13.54,1.43,10.75,1.18,9.14,0.84,7.59,1.23,22.87,2.17,7.62,0.78,31.71,0.98,9.08,1.61
20121217,12.16,1.3,13.38,1.42,10.7,1.18,9.17,0.84,7.55,1.23,22.67,2.15,7.6,0.78,32.08,0.99,8.91,1.58
20121218,12.22,1.31,13.27,1.41,10.75,1.18,9.25,0.85,7.64,1.24,22.84,2.17,7.63,0.78,32.24,0.99,8.92,1.58
20121219,,,,,,,,,,,,,,,,,,
20121220,12.3,1.31,13.58,1.44,10.89,1.2,9.27,0.85,7.79,1.26,22.66,2.15,7.75,0.79,32.38,1.01,8.93,1.58
20121221,12.17,1.3,13.44,1.42,10.92,1.2,9.16,0.84,7.75,1.25,21.98,2.09,7.79,0.8,32.53,1.01,8.92,1.58
20121224,12.17,1.3,13.41,1.42,10.8,1.19,9.12,0.84,7.7,1.24,22.28,2.11,7.73,0.79,32.2,1.0,8.91,1.58
20121226,12.17,1.3,13.38,1.42,10.8,1.19,9.13,0.84,7.69,1.24,22.21,2.11,7.74,0.79,32.31,1.0,8.95,1.58
20121227,12.21,1.3,13.3,1.41,10.79,1.19,9.1,0.84,7.68,1.24,22.54,2.14,7.71,0.79,32.24,1.0,8.91,1.58
20121228,12.26,1.31,13.45,1.42,10.89,1.2,9.16,0.84,7.72,1.25,22.82,2.17,7.7,0.79,32.47,1.01,8.82,1.56
20121231,,,,,,,,,,,,,,,,,,
20130102,12.5,1.33,13.71,1.45,11.08,1.22,9.34,0.86,7.93,1.28,23.55,2.23,7.86,0.8,33.08,1.01,8.81,1.56
20130103,12.43,1.33,14.04,1.49,10.95,1.2,9.47,0.87,8.02,1.29,23.22,2.2,7.93,0.81,33.02,1.01,8.59,1.52
20130104,12.38,1.32,14.04,1.49,10.9,1.2,9.33,0.86,7.94,1.28,23.02,2.18,7.94,0.81,33.38,1.02,8.53,1.51
20130107,12.36,1.32,13.9,1.47,10.83,1.19,9.36,0.86,7.83,1.26,22.96,2.18,7.96,0.82,33.58,1.03,8.58,1.52
20130108,12.27,1.31,13.72,1.45,10.74,1.18,9.23,0.85,7.75,1.25,22.73,2.16,7.88,0.81,33.64,1.03,8.57,1.52
20130109,12.23,1.3,13.57,1.44,10.74,1.18,9.22,0.85,7.68,1.24,22.66,2.15,7.83,0.8,33.8,1.03,8.53,1.51
20130110,12.32,1.31,13.7,1.45,10.85,1.19,9.22,0.85,7.76,1.25,22.98,2.18,7.82,0.8,33.96,1.04,8.57,1.52
20130111,12.25,1.31,13.61,1.44,10.78,1.18,9.19,0.85,7.68,1.24,22.98,2.18,7.7,0.79,34.08,1.04,8.44,1.49
20130114,12.32,1.31,13.63,1.44,10.83,1.19,9.19,0.85,7.57,1.22,23.16,2.2,7.79,0.8,34.75,1.06,8.45,1.5
20130115,12.16,1.3,13.38,1.42,10.64,1.17,9.11,0.84,7.48,1.21,22.6,2.14,7.77,0.8,34.58,1.06,8.44,1.49
20130116,12.12,1.29,13.5,1.43,10.6,1.16,9.1,0.84,7.48,1.21,22.37,2.12,7.79,0.8,34.28,1.05,8.47,1.5
20130117,12.11,1.29,13.44,1.42,10.55,1.16,9.08,0.84,7.51,1.21,22.15,2.1,7.85,0.8,34.25,1.05,8.53,1.51
20130118,12.19,1.3,13.56,1.43,10.58,1.16,9.14,0.84,7.47,1.21,22.3,2.12,8.03,0.82,34.52,1.06,8.54,1.51
20130122,12.23,1.3,13.44,1.42,10.76,1.18,9.23,0.85,7.44,1.2,22.35,2.12,8.12,0.83,34.57,1.06,8.61,1.51
20130123,12.13,1.29,13.15,1.39,10.57,1.16,9.15,0.84,7.42,1.2,22.25,2.11,8.04,0.82,33.84,1.03,8.6,1.51
20130124,12.03,1.28,13.09,1.39,10.42,1.14,9.25,0.85,7.43,1.2,21.96,2.08,8.02,0.82,33.78,1.03,8.41,1.48
20130125,11.91,1.27,13.14,1.39,10.22,1.12,9.18,0.85,7.4,1.19,21.52,2.04,8.1,0.83,33.83,1.03,8.25,1.45
20130128,11.86,1.26,13.39,1.42,10.27,1.13,9.04,0.83,7.41,1.2,21.06,2.0,8.32,0.85,33.66,1.03,8.2,1.44
20130129,11.96,1.28,13.57,1.44,10.4,1.14,9.02,0.83,7.45,1.2,21.44,2.03,8.2,0.84,33.3,1.02,8.45,1.49
20130130,12.02,1.28,13.71,1.45,10.49,1.15,9.05,0.83,7.45,1.2,21.8,2.07,8.2,0.84,33.18,1.01,8.39,1.47
20130131,12.0,1.28,13.27,1.4,10.38,1.14,9.03,0.83,7.41,1.2,21.84,2.07,8.07,0.83,33.23,1.02,8.5,1.5
20130201,11.98,1.28,13.04,1.38,10.4,1.12,9.03,0.83,7.33,1.18,21.74,2.06,8.1,0.83,33.23,1.02,8.56,1.51
20130204,11.95,1.27,12.97,1.37,10.29,1.11,9.01,0.83,7.31,1.18,21.66,2.06,8.06,0.83,33.61,1.03,8.53,1.5
20130205,11.86,1.26,12.79,1.35,10.15,1.09,8.89,0.82,7.26,1.17,21.5,2.04,7.95,0.81,33.48,1.02,8.53,1.5
20130206,11.84,1.26,12.79,1.35,10.07,1.08,8.96,0.82,7.2,1.16,21.46,2.04,7.93,0.81,33.81,1.03,8.47,1.49
20130207,11.82,1.26,12.77,1.35,10.07,1.09,8.96,0.82,7.2,1.16,21.46,2.04,7.91,0.81,33.45,1.02,8.47,1.49
20130208,11.95,1.27,12.72,1.35,10.14,1.09,8.99,0.83,7.24,1.17,21.94,2.08,7.92,0.81,32.91,1.01,8.69,1.53
20130211,,,,,,,,,,,,,,,,,,
20130212,11.92,1.27,12.75,1.35,10.05,1.08,8.94,0.82,7.25,1.17,22.01,2.09,7.86,0.8,32.53,0.99,8.66,1.52
20130213,12.12,1.29,12.97,1.37,10.18,1.1,9.13,0.84,7.43,1.2,22.32,2.12,8.06,0.83,32.84,1.0,8.81,1.55
20130214,12.15,1.29,12.96,1.37,10.29,1.11,9.23,0.85,7.48,1.21,22.37,2.12,8.05,0.82,32.64,1.0,8.82,1.55
20130215,12.15,1.29,12.98,1.37,10.28,1.11,9.22,0.85,7.48,1.21,22.45,2.13,8.05,0.82,32.74,1.0,8.78,1.54
20130219,12.18,1.3,13.0,1.38,10.39,1.12,9.19,0.85,7.46,1.2,22.43,2.13,8.12,0.83,33.33,1.02,8.74,1.54
20130220,12.44,1.33,13.22,1.4,10.63,1.14,9.35,0.86,7.54,1.22,23.16,2.2,8.29,0.85,33.58,1.03,8.92,1.57
20130221,12.39,1.32,13.19,1.4,10.56,1.14,9.17,0.84,7.44,1.2,23.21,2.2,8.23,0.84,33.25,1.02,8.9,1.57
20130222,12.41,1.32,13.29,1.41,10.6,1.14,9.16,0.84,7.46,1.2,23.03,2.18,8.3,0.85,33.49,1.02,9.0,1.58
20130225,12.35,1.32,13.19,1.4,10.44,1.12,9.09,0.84,7.43,1.2,23.03,2.19,8.32,0.85,33.31,1.02,8.87,1.56
20130226,12.29,1.31,13.14,1.39,10.3,1.11,9.05,0.83,7.39,1.19,22.99,2.18,8.19,0.84,33.21,1.02,8.84,1.55
20130227,12.31,1.31,13.06,1.38,10.3,1.11,8.99,0.83,7.32,1.18,22.98,2.18,8.18,0.84,33.91,1.04,8.89,1.56
20130228,12.45,1.33,13.24,1.4,10.37,1.12,9.04,0.83,7.39,1.19,23.2,2.2,8.29,0.85,34.29,1.05,9.04,1.59
20130301,,,,,,,,,,,,,,,,,,
20130304,12.36,1.32,13.02,1.38,10.24,1.1,8.84,0.81,7.21,1.16,23.13,2.19,8.25,0.84,34.05,1.04,9.06,1.59
20130305,12.37,1.32,13.05,1.38,10.23,1.1,8.82,0.81,7.19,1.16,23.31,2.21,8.21,0.84,34.16,1.04,9.03,1.59
20130306,12.4,1.32,13.1,1.39,10.38,1.12,8.85,0.82,7.19,1.16,23.47,2.23,8.26,0.85,34.25,1.05,8.91,1.57
20130307,12.3,1.31,13.1,1.39,10.27,1.11,8.83,0.81,7.16,1.15,23.05,2.19,8.21,0.84,34.09,1.04,8.9,1.57
20130308,12.3,1.31,13.13,1.39,10.35,1.11,8.89,0.82,7.16,1.16,22.88,2.17,8.26,0.85,34.44,1.05,8.87,1.56
20130311,12.28,1.31,13.03,1.38,10.26,1.1,8.86,0.82,7.13,1.15,22.95,2.18,8.24,0.84,34.61,1.06,8.8,1.55
20130312,12.21,1.3,13.0,1.38,10.13,1.09,8.79,0.81,7.12,1.15,22.77,2.16,8.17,0.84,34.38,1.05,8.8,1.55
20130313,12.24,1.3,12.86,1.36,10.03,1.08,8.76,0.81,7.1,1.15,23.16,2.2,8.08,0.83,34.37,1.05,8.8,1.55
20130314,12.25,1.3,12.87,1.36,10.03,1.08,8.76,0.81,7.08,1.14,23.15,2.2,8.04,0.82,34.63,1.06,8.85,1.56
20130315,12.13,1.29,12.79,1.35,9.97,1.07,8.65,0.8,7.0,1.13,22.67,2.15,7.99,0.82,34.01,1.04,9.0,1.58
20130318,12.02,1.28,12.64,1.34,9.82,1.06,8.57,0.79,6.93,1.12,22.29,2.11,7.95,0.81,34.01,1.04,8.96,1.58
20130319,12.08,1.29,12.68,1.34,9.81,1.06,8.53,0.79,6.93,1.12,22.69,2.15,7.9,0.81,34.02,1.04,8.98,1.58
20130320,11.96,1.27,12.54,1.33,9.67,1.04,8.49,0.78,6.86,1.11,22.44,2.13,7.79,0.8,33.52,1.03,8.93,1.57
20130321,11.9,1.27,12.46,1.32,9.61,1.03,8.43,0.78,6.91,1.12,22.39,2.12,7.7,0.79,33.12,1.01,8.88,1.56
20130322,11.87,1.26,12.45,1.32,9.54,1.03,8.45,0.78,6.86,1.11,22.4,2.13,7.69,0.79,33.04,1.01,8.85,1.56
20130325,12.06,1.28,12.67,1.34,9.81,1.06,8.5,0.78,6.9,1.11,22.93,2.18,7.87,0.81,33.1,1.01,8.95,1.57
20130326,12.1,1.29,12.65,1.34,9.83,1.06,8.51,0.78,6.89,1.11,23.08,2.19,7.86,0.81,33.03,1.01,9.03,1.59
20130327,12.17,1.3,12.84,1.36,9.85,1.06,8.53,0.79,6.95,1.12,23.06,2.19,7.94,0.81,33.23,1.02,9.14,1.61
20130328,12.17,1.3,12.8,1.35,9.77,1.05,8.57,0.79,6.9,1.11,23.09,2.19,7.92,0.81,33.54,1.03,9.12,1.6
20130401,12.19,1.3,12.94,1.37,9.66,1.04,8.56,0.79,6.9,1.11,23.12,2.19,7.99,0.82,33.81,1.04,9.08,1.6
20130402,12.12,1.29,12.68,1.34,9.48,1.02,8.51,0.78,6.76,1.09,23.18,2.2,7.87,0.81,33.57,1.04,9.04,1.59
20130403,12.09,1.29,12.68,1.34,9.25,1.0,8.44,0.78,6.69,1.08,23.16,2.2,7.85,0.8,33.5,1.04,9.07,1.6
20130404,11.93,1.27,12.47,1.32,9.08,0.98,8.31,0.77,6.61,1.07,22.94,2.18,7.79,0.8,33.36,1.04,8.83,1.55
20130405,11.73,1.25,12.04,1.27,8.95,0.96,8.07,0.74,6.47,1.04,22.82,2.16,7.64,0.78,33.03,1.03,8.53,1.5
20130408,11.7,1.25,11.87,1.26,8.95,0.96,8.08,0.74,6.51,1.05,22.88,2.17,7.63,0.78,32.28,1.01,8.52,1.5
20130409,11.71,1.25,11.86,1.26,8.91,0.96,8.1,0.75,6.48,1.05,22.97,2.18,7.58,0.78,32.37,1.0,8.55,1.5
20130410,11.79,1.26,11.93,1.26,9.02,0.97,8.33,0.77,6.58,1.06,23.02,2.18,7.73,0.79,32.15,0.99,8.62,1.52
20130411,11.88,1.27,11.42,1.21,8.94,0.96,8.35,0.77,6.55,1.06,23.38,2.22,7.83,0.8,32.82,1.01,8.63,1.52
20130412,11.69,1.25,11.03,1.17,8.52,0.92,8.27,0.76,6.34,1.02,23.09,2.19,7.74,0.79,32.8,1.01,8.48,1.49
20130415,11.66,1.24,10.84,1.15,8.46,0.91,8.11,0.75,6.32,1.02,23.15,2.2,7.72,0.79,33.12,1.02,8.38,1.47
20130416,11.67,1.24,10.82,1.14,8.4,0.9,7.96,0.73,6.26,1.01,23.25,2.21,7.72,0.79,33.8,1.04,8.34,1.47
20130417,11.68,1.24,10.77,1.14,8.52,0.92,7.95,0.73,6.26,1.01,23.1,2.19,7.69,0.79,34.28,1.06,8.37,1.47
20130418,11.51,1.23,10.65,1.13,8.49,0.91,7.89,0.73,6.22,1.0,22.59,2.14,7.58,0.78,34.1,1.05,8.25,1.45
20130419,11.56,1.23,10.68,1.13,8.64,0.93,8.05,0.74,6.31,1.02,22.67,2.15,7.66,0.78,34.03,1.05,8.18,1.44
20130422,11.68,1.24,10.72,1.13,8.74,0.94,8.08,0.74,6.32,1.02,23.03,2.19,7.78,0.8,34.41,1.07,8.2,1.44
20130423,11.62,1.24,10.62,1.12,8.8,0.95,8.04,0.74,6.29,1.01,22.83,2.17,7.74,0.79,34.35,1.06,8.17,1.44
20130424,11.88,1.26,10.79,1.14,8.98,0.97,8.17,0.75,6.4,1.03,22.91,2.17,8.43,0.83,34.39,1.06,8.22,1.45
20130425,11.99,1.27,10.9,1.15,9.12,0.98,8.31,0.77,6.53,1.05,23.01,2.18,8.45,0.83,34.06,1.05,8.48,1.49
20130426,11.92,1.26,10.76,1.14,9.15,0.99,8.21,0.76,6.49,1.05,22.93,2.18,8.37,0.82,34.27,1.06,8.38,1.47
20130429,11.89,1.26,10.67,1.13,8.96,0.96,8.17,0.75,6.38,1.03,22.85,2.17,8.32,0.82,34.74,1.08,8.42,1.48
20130430,12.84,1.2,16.64,1.09,96.62,1.01,11.29,0.74,13.12,1.01,13.1,1.96,9.28,0.77,44.68,1.07,8.13,1.3
20130501,,,,,,,,,,,,,,,,,,
20130502,12.8,1.19,16.45,1.08,95.25,1.0,11.3,0.74,12.92,1.0,13.09,1.96,9.16,0.76,45.31,1.09,8.1,1.3
20130503,12.85,1.2,16.49,1.08,95.61,1.0,11.45,0.75,12.98,1.0,13.16,1.97,9.06,0.76,45.25,1.09,8.22,1.32
20130506,12.81,1.19,16.89,1.11,95.72,1.0,11.53,0.76,13.23,1.02,13.02,1.95,9.07,0.76,44.73,1.07,8.19,1.31
20130507,12.75,1.19,17.13,1.12,95.18,1.0,11.54,0.76,13.24,1.02,12.88,1.93,9.04,0.75,44.89,1.08,8.11,1.3
20130508,12.76,1.19,17.5,1.15,94.85,0.99,11.63,0.76,13.24,1.02,12.83,1.92,9.13,0.76,44.85,1.08,8.09,1.3
20130509,12.92,1.2,18.06,1.19,98.13,1.03,11.79,0.77,13.52,1.04,13.02,1.95,9.3,0.78,44.59,1.07,8.14,1.3
20130510,12.68,1.18,17.73,1.16,96.29,1.01,11.54,0.76,13.35,1.03,12.75,1.91,9.18,0.77,43.84,1.05,7.92,1.27
20130513,12.71,1.18,17.75,1.16,95.48,1.0,11.47,0.75,13.35,1.03,12.76,1.91,9.21,0.77,44.36,1.07,7.95,1.27
20130514,12.86,1.2,17.99,1.18,97.13,1.02,11.59,0.76,13.47,1.04,12.96,1.94,9.26,0.77,44.43,1.07,8.11,1.3
20130515,12.87,1.2,18.1,1.19,98.27,1.03,11.53,0.76,13.49,1.04,12.97,1.94,9.3,0.77,44.31,1.06,8.1,1.3
20130516,12.98,1.21,18.12,1.19,97.75,1.02,11.61,0.76,13.62,1.05,13.11,1.96,9.46,0.79,44.25,1.06,8.19,1.31
20130517,,,,,,,,,,,,,,,,,,
20130520,12.95,1.21,18.06,1.18,97.06,1.01,11.56,0.76,13.65,1.05,13.05,1.95,9.43,0.79,43.85,1.05,8.26,1.32
20130521,12.93,1.2,18.13,1.19,97.52,1.02,11.54,0.76,13.66,1.05,13.01,1.95,9.38,0.78,43.83,1.05,8.26,1.32
20130522,13.02,1.21,18.33,1.2,98.12,1.03,11.72,0.77,13.64,1.05,13.12,1.96,9.46,0.79,43.57,1.05,8.37,1.34
20130523,12.85,1.2,17.82,1.17,95.78,1.0,11.56,0.76,13.3,1.03,12.92,1.93,9.31,0.78,43.75,1.05,8.32,1.33
20130524,12.88,1.2,17.73,1.16,95.14,0.99,11.58,0.76,13.14,1.01,12.94,1.94,9.47,0.79,43.65,1.05,8.38,1.34
20130528,12.95,1.21,18.05,1.18,95.87,1.0,11.56,0.76,13.2,1.02,12.98,1.94,9.49,0.79,43.85,1.05,8.48,1.36
20130529,13.05,1.22,18.21,1.2,96.56,1.01,11.57,0.76,13.27,1.03,13.2,1.98,9.64,0.8,43.07,1.04,8.54,1.37
20130530,13.05,1.22,17.87,1.17,95.52,1.0,11.51,0.76,13.23,1.02,13.33,2.0,9.56,0.8,42.67,1.03,8.58,1.37
20130531,13.07,1.22,18.04,1.18,96.75,1.01,11.55,0.76,13.47,1.04,13.33,1.99,9.48,0.79,42.51,1.02,8.58,1.37
20130603,13.0,1.21,17.72,1.16,96.94,1.01,11.5,0.76,13.4,1.04,13.26,1.98,9.46,0.79,41.89,1.01,8.57,1.37
20130604,13.02,1.21,17.58,1.15,99.08,1.04,11.56,0.76,13.37,1.03,13.3,1.99,9.45,0.79,41.38,0.99,8.62,1.38
20130605,12.82,1.19,17.29,1.13,96.92,1.01,11.4,0.75,13.22,1.02,13.1,1.96,9.29,0.77,40.89,0.98,8.46,1.36
20130606,,,,,,,,,,,,,,,,,,
20130607,12.57,1.17,17.22,1.13,97.61,1.02,11.28,0.74,13.17,1.02,12.49,1.87,9.21,0.77,40.94,0.98,8.39,1.34
20130610,12.54,1.18,17.33,1.14,49.25,1.05,11.22,0.74,13.18,1.02,12.55,1.88,9.29,0.77,41.7,1.0,8.33,1.33
20130611,12.44,1.17,17.15,1.13,49.07,1.05,11.23,0.74,13.02,1.01,12.34,1.85,9.21,0.77,41.98,1.01,8.32,1.33
20130612,12.36,1.16,16.96,1.11,48.3,1.03,11.13,0.73,12.97,1.0,12.28,1.84,9.15,0.76,41.85,1.01,8.25,1.32
20130613,12.17,1.14,16.73,1.1,48.15,1.03,11.07,0.73,12.82,0.99,12.05,1.8,8.92,0.74,41.41,1.0,8.13,1.3
20130614,12.23,1.15,16.82,1.1,46.9,1.09,10.89,0.75,12.77,0.99,12.11,1.82,8.97,0.75,37.53,1.01,8.11,1.3
20130617,12.2,1.15,16.65,1.09,46.81,1.09,10.79,0.74,12.68,0.98,12.02,1.8,9.05,0.75,37.69,1.01,8.12,1.31
20130618,12.31,1.16,16.69,1.1,46.7,1.09,10.79,0.74,12.6,0.98,12.23,1.83,9.06,0.76,37.63,1.01,8.32,1.34
20130619,12.24,1.15,16.73,1.07,47.06,1.1,10.72,0.74,12.42,0.96,12.11,1.82,9.05,0.75,37.28,1.0,8.32,1.34
20130620,11.98,1.13,16.02,1.03,46.45,1.08,10.47,0.72,12.01,0.93,11.78,1.77,8.93,0.74,36.73,0.99,8.22,1.32
20130621,11.8,1.11,15.82,1.01,46.08,1.07,10.05,0.69,11.81,0.92,11.7,1.76,8.78,0.73,35.98,0.97,8.04,1.29
20130624,11.64,1.1,15.68,1.01,45.21,1.05,10.03,0.69,11.68,0.91,11.55,1.73,8.67,0.72,35.22,0.95,7.95,1.28
20130625,11.55,1.09,15.49,0.99,44.76,1.04,9.99,0.69,11.67,0.9,11.39,1.71,8.61,0.72,34.58,0.93,8.03,1.29
20130626,11.56,1.09,15.6,1.0,44.73,1.04,10.02,0.69,11.7,0.91,11.25,1.69,8.66,0.72,34.84,0.94,8.1,1.3
20130627,11.9,1.12,15.86,1.02,45.61,1.06,10.08,0.69,11.98,0.93,11.78,1.77,8.77,0.73,35.5,0.96,8.38,1.35
20130628,12.09,1.14,16.17,1.04,46.45,1.08,10.28,0.71,12.24,0.95,11.87,1.78,8.92,0.74,36.24,0.98,8.55,1.38
