"날짜","종가","시가","고가","저가","거래량","변동 %"
"2018- 07- 18","1,395.10","1,396.56","1,407.30","1,393.25","6.37M","0.33%"
"2018- 07- 17","1,390.55","1,401.34","1,403.05","1,382.02","6.61M","-1.32%"
"2018- 07- 16","1,409.22","1,410.74","1,423.65","1,406.53","8.43M","0.10%"
"2018- 07- 13","1,407.83","1,394.04","1,411.84","1,393.64","11.49M","1.64%"
"2018- 07- 12","1,385.14","1,385.37","1,394.57","1,377.25","6.46M","0.50%"
"2018- 07- 11","1,378.28","1,380.83","1,385.13","1,370.35","5.66M","-0.58%"
"2018- 07- 10","1,386.32","1,384.69","1,395.11","1,382.10","4.92M","0.45%"
"2018- 07- 09","1,380.07","1,370.60","1,384.37","1,360.54","7.07M","0.45%"
"2018- 07- 06","1,373.85","1,354.70","1,379.67","1,351.10","8.38M","1.44%"
"2018- 07- 05","1,354.32","1,348.07","1,358.31","1,344.30","4.28M","0.64%"
"2018- 07- 04","1,345.76","1,341.57","1,353.25","1,340.93","4.02M","-0.01%"
"2018- 07- 03","1,345.87","1,363.30","1,363.30","1,332.01","7.27M","-0.81%"
"2018- 07- 02","1,356.80","1,417.55","1,417.55","1,355.05","7.01M","-4.50%"
"2018- 06- 29","1,420.80","1,424.20","1,425.09","1,391.88","5.60M","0.10%"
"2018- 06- 28","1,419.45","1,418.01","1,425.32","1,406.15","4.89M","-0.08%"
"2018- 06- 27","1,420.54","1,445.04","1,445.53","1,420.52","7.29M","-2.25%"
"2018- 06- 26","1,453.29","1,440.07","1,458.64","1,439.23","5.64M","0.13%"
"2018- 06- 25","1,451.37","1,433.35","1,452.09","1,426.63","4.76M","1.32%"
"2018- 06- 22","1,432.44","1,423.67","1,433.80","1,413.03","6.17M","-0.38%"
"2018- 06- 21","1,437.93","1,442.11","1,459.89","1,437.45","8.99M","-0.72%"
"2018- 06- 20","1,448.29","1,447.10","1,461.22","1,441.22","5.59M","0.37%"
"2018- 06- 19","1,442.92","1,479.39","1,487.12","1,440.28","7.49M","-3.03%"
"2018- 06- 18","1,487.96","1,503.21","1,511.43","1,482.39","7.10M","-0.94%"
"2018- 06- 15","1,502.15","1,511.98","1,515.95","1,497.30","10.52M","0.01%"
"2018- 06- 14","1,501.95","1,528.13","1,529.14","1,499.43","8.62M","-2.02%"
"2018- 06- 12","1,532.90","1,538.70","1,543.65","1,524.14","8.90M","0.06%"
"2018- 06- 11","1,531.97","1,515.33","1,534.32","1,504.06","8.85M","0.93%"
"2018- 06- 08","1,517.88","1,510.66","1,526.36","1,507.07","7.65M","0.63%"
"2018- 06- 07","1,508.42","1,499.27","1,513.31","1,499.09","6.91M","1.13%"
"2018- 06- 05","1,491.51","1,498.15","1,500.47","1,484.47","5.30M","-0.35%"
"2018- 06- 04","1,496.75","1,472.60","1,497.44","1,469.05","8.18M","2.17%"
"2018- 06- 01","1,465.02","1,464.79","1,475.60","1,462.86","4.57M","-0.31%"
"2018- 05- 31","1,469.55","1,460.95","1,475.77","1,456.37","6.73M","1.63%"
"2018- 05- 30","1,445.91","1,475.05","1,478.16","1,440.36","6.41M","-2.80%"
"2018- 05- 29","1,487.52","1,502.90","1,503.38","1,487.37","5.88M","-1.35%"
"2018- 05- 28","1,507.90","1,493.01","1,511.10","1,492.56","6.91M","1.07%"
"2018- 05- 25","1,491.94","1,500.43","1,502.09","1,488.05","5.88M","-0.45%"
"2018- 05- 24","1,498.66","1,514.10","1,515.59","1,489.24","4.27M","-0.77%"
"2018- 05- 23","1,510.30","1,512.18","1,523.78","1,505.63","5.54M","-0.73%"
"2018- 05- 21","1,521.46","1,525.69","1,527.63","1,509.34","3.61M","-0.16%"
"2018- 05- 18","1,523.85","1,509.42","1,526.69","1,509.42","4.01M","1.05%"
"2018- 05- 17","1,508.02","1,512.03","1,524.04","1,507.70","5.60M","-0.01%"
"2018- 05- 16","1,508.16","1,518.28","1,521.56","1,501.10","6.44M","-1.03%"
"2018- 05- 15","1,523.84","1,537.53","1,539.70","1,518.70","5.68M","-1.20%"
"2018- 05- 14","1,542.29","1,530.92","1,545.98","1,530.78","7.39M","0.95%"
"2018- 05- 11","1,527.79","1,517.91","1,529.08","1,513.21","6.96M","1.12%"
"2018- 05- 10","1,510.94","1,501.63","1,513.92","1,498.63","5.60M","0.71%"
"2018- 05- 09","1,500.26","1,481.65","1,508.35","1,479.74","5.31M","0.93%"
"2018- 05- 08","1,486.48","1,495.85","1,499.75","1,484.99","6.40M","-0.94%"
"2018- 05- 04","1,500.64","1,523.48","1,526.05","1,500.46","8.64M","-2.20%"
"2018- 05- 03","1,534.33","1,527.95","1,550.04","1,521.84","6.71M","0.06%"
"2018- 05- 02","1,533.36","1,545.19","1,549.59","1,522.20","11.86M","0.24%"
"2018- 04- 30","1,529.76","1,516.21","1,529.76","1,516.21","7.02M","1.55%"
"2018- 04- 27","1,506.35","1,518.43","1,528.29","1,504.96","5.09M","-0.59%"
"2018- 04- 26","1,515.30","1,504.24","1,524.34","1,500.07","4.25M","0.79%"
"2018- 04- 25","1,503.40","1,535.41","1,536.69","1,492.00","6.79M","-2.79%"
"2018- 04- 24","1,546.60","1,553.66","1,555.31","1,540.03","4.92M","-0.22%"
"2018- 04- 23","1,549.98","1,545.42","1,549.98","1,537.38","5.74M","0.27%"
"2018- 04- 20","1,545.84","1,546.21","1,553.46","1,542.30","5.99M","0.20%"
"2018- 04- 19","1,542.78","1,547.55","1,549.76","1,538.84","8.83M","-0.32%"
"2018- 04- 18","1,547.77","1,541.85","1,552.12","1,541.28","6.11M","1.05%"
"2018- 04- 17","1,531.68","1,531.89","1,538.01","1,526.80","3.85M","0.10%"
"2018- 04- 16","1,530.10","1,556.46","1,558.03","1,524.78","4.52M","-1.09%"
"2018- 04- 13","1,547.04","1,561.45","1,561.52","1,546.53","6.02M","-1.00%"
"2018- 04- 12","1,562.73","1,552.33","1,569.00","1,546.48","4.85M","1.31%"
"2018- 04- 11","1,542.48","1,543.94","1,548.50","1,536.93","4.00M","0.20%"
"2018- 04- 10","1,539.33","1,547.39","1,547.39","1,521.46","3.75M","-1.06%"
"2018- 04- 09","1,555.82","1,559.24","1,563.76","1,547.36","3.51M","-0.91%"
"2018- 04- 06","1,570.03","1,572.98","1,575.80","1,559.77","3.23M","-0.96%"
"2018- 04- 05","1,585.32","1,569.12","1,591.48","1,568.01","4.37M","1.97%"
"2018- 04- 04","1,554.67","1,581.13","1,584.41","1,548.63","5.27M","-1.41%"
"2018- 04- 03","1,576.86","1,566.18","1,577.06","1,560.19","4.00M","-0.44%"
"2018- 04- 02","1,583.87","1,589.05","1,616.16","1,581.28","4.64M","0.07%"
"2018- 03- 30","1,582.78","1,591.21","1,592.81","1,580.27","4.65M","0.23%"
"2018- 03- 29","1,579.10","1,571.54","1,583.27","1,565.25","4.53M","0.66%"
"2018- 03- 28","1,568.76","1,591.73","1,592.85","1,558.95","5.76M","-2.01%"
"2018- 03- 27","1,600.97","1,610.83","1,613.03","1,596.34","3.95M","0.21%"
"2018- 03- 26","1,597.55","1,576.10","1,599.35","1,564.16","4.20M","1.36%"
"2018- 03- 23","1,576.17","1,591.85","1,595.18","1,571.63","5.13M","-2.99%"
"2018- 03- 22","1,624.77","1,621.50","1,634.42","1,616.36","5.32M","0.91%"
"2018- 03- 21","1,610.08","1,618.60","1,619.77","1,598.76","5.27M","0.04%"
"2018- 03- 20","1,609.46","1,604.58","1,613.58","1,599.03","4.45M","-0.08%"
"2018- 03- 19","1,610.81","1,626.31","1,630.47","1,604.73","3.70M","-0.53%"
"2018- 03- 16","1,619.42","1,628.83","1,630.76","1,611.24","3.97M","-0.54%"
"2018- 03- 15","1,628.22","1,628.32","1,632.67","1,616.64","4.73M","0.01%"
"2018- 03- 14","1,628.13","1,617.34","1,641.52","1,615.92","5.27M","0.36%"
"2018- 03- 13","1,622.25","1,615.01","1,629.51","1,611.27","5.35M","-0.66%"
"2018- 03- 12","1,633.00","1,628.07","1,636.45","1,624.90","4.60M","1.44%"
"2018- 03- 09","1,609.86","1,582.45","1,613.42","1,573.96","6.28M","1.91%"
"2018- 03- 08","1,579.66","1,573.26","1,580.14","1,552.13","5.63M","0.12%"
"2018- 03- 07","1,577.76","1,580.75","1,589.69","1,564.11","5.71M","-0.59%"
"2018- 03- 06","1,587.12","1,590.01","1,597.72","1,576.09","4.91M","1.25%"
"2018- 03- 05","1,567.53","1,590.88","1,591.17","1,565.25","5.12M","-1.84%"
"2018- 03- 02","1,596.99","1,583.44","1,604.52","1,573.31","5.03M","-0.15%"
"2018- 02- 28","1,599.46","1,618.78","1,629.17","1,599.46","4.67M","-1.87%"
"2018- 02- 27","1,630.00","1,644.64","1,650.01","1,630.00","4.17M","-0.02%"
"2018- 02- 26","1,630.27","1,622.28","1,635.36","1,618.03","4.71M","1.69%"
"2018- 02- 23","1,603.13","1,570.06","1,603.13","1,569.02","4.88M","2.95%"
"2018- 02- 22","1,557.19","1,557.20","1,567.02","1,549.53","4.44M","-1.00%"
"2018- 02- 21","1,572.86","1,568.57","1,575.95","1,558.48","3.76M","-0.08%"
"2018- 02- 20","1,574.13","1,585.64","1,586.48","1,569.26","3.17M","-1.06%"
"2018- 02- 19","1,591.05","1,570.75","1,591.10","1,569.76","4.45M","2.91%"
"2018- 02- 14","1,546.05","1,541.73","1,549.63","1,532.21","4.30M","0.55%"
"2018- 02- 13","1,537.56","1,546.63","1,558.90","1,531.15","5.30M","-0.05%"
"2018- 02- 12","1,538.26","1,534.84","1,546.83","1,512.08","4.72M","0.79%"
"2018- 02- 09","1,526.15","1,504.43","1,533.03","1,501.36","7.61M","-0.97%"
"2018- 02- 08","1,541.12","1,531.19","1,555.07","1,521.82","7.51M","0.43%"
"2018- 02- 07","1,534.59","1,605.80","1,606.35","1,534.59","7.03M","-3.27%"
"2018- 02- 06","1,586.47","1,573.48","1,593.16","1,545.06","9.64M","-1.36%"
"2018- 02- 05","1,608.33","1,610.93","1,626.14","1,607.39","6.63M","-1.91%"
"2018- 02- 02","1,639.69","1,677.06","1,680.72","1,631.52","6.30M","-2.22%"
"2018- 02- 01","1,676.91","1,694.58","1,704.49","1,676.86","7.04M","-0.60%"
"2018- 01- 31","1,687.10","1,684.36","1,694.13","1,650.83","7.06M","-0.79%"
"2018- 01- 30","1,700.55","1,712.13","1,733.58","1,700.55","8.22M","-0.89%"
"2018- 01- 29","1,715.74","1,671.02","1,718.44","1,669.57","10.19M","3.02%"
"2018- 01- 26","1,665.38","1,667.86","1,680.47","1,656.29","7.46M","-0.19%"
"2018- 01- 25","1,668.54","1,649.26","1,672.63","1,648.81","9.87M","1.24%"
"2018- 01- 24","1,648.07","1,643.54","1,656.84","1,641.81","6.87M","0.43%"
"2018- 01- 23","1,640.98","1,614.19","1,640.98","1,608.91","6.49M","1.45%"
"2018- 01- 22","1,617.49","1,614.69","1,620.28","1,597.05","5.34M","0.71%"
"2018- 01- 19","1,606.07","1,587.21","1,607.97","1,585.04","4.86M","1.27%"
"2018- 01- 18","1,585.92","1,605.53","1,609.37","1,582.57","6.00M","-1.19%"
"2018- 01- 17","1,604.99","1,617.85","1,624.56","1,595.22","5.64M","-1.01%"
"2018- 01- 16","1,621.31","1,628.77","1,629.73","1,613.26","9.16M","-0.53%"
"2018- 01- 15","1,629.90","1,623.43","1,639.12","1,621.31","8.70M","0.71%"
"2018- 01- 12","1,618.45","1,616.58","1,625.88","1,609.40","6.95M","0.60%"
"2018- 01- 11","1,608.76","1,631.90","1,631.90","1,598.71","8.19M","-0.90%"
"2018- 01- 10","1,623.39","1,620.43","1,630.53","1,611.30","6.84M","0.61%"
"2018- 01- 09","1,613.53","1,610.60","1,628.63","1,605.38","7.74M","0.30%"
"2018- 01- 08","1,608.78","1,597.58","1,608.92","1,584.80","8.33M","1.41%"
"2018- 01- 05","1,586.44","1,561.17","1,586.44","1,560.53","10.08M","1.87%"
"2018- 01- 04","1,557.28","1,588.94","1,589.80","1,557.28","6.98M","-1.43%"
"2018- 01- 03","1,579.91","1,571.59","1,589.91","1,571.38","7.19M","-0.29%"
"2018- 01- 02","1,584.51","1,580.02","1,586.35","1,570.70","5.99M","0.71%"
"2017- 12- 28","1,573.35","1,544.29","1,573.35","1,540.09","5.62M","1.83%"
"2017- 12- 27","1,545.05","1,544.91","1,547.34","1,533.30","4.93M","-0.76%"
"2017- 12- 26","1,556.96","1,551.39","1,561.58","1,551.32","5.28M","0.63%"
"2017- 12- 22","1,547.16","1,548.42","1,554.86","1,542.65","3.36M","0.30%"
"2017- 12- 21","1,542.49","1,554.51","1,555.71","1,542.49","3.58M","-1.05%"
"2017- 12- 20","1,558.86","1,547.01","1,563.94","1,546.47","3.57M","0.52%"
"2017- 12- 19","1,550.79","1,554.81","1,563.38","1,543.77","4.03M","-0.07%"
"2017- 12- 18","1,551.87","1,558.85","1,558.85","1,545.71","3.59M","-0.06%"
"2017- 12- 15","1,552.85","1,556.19","1,558.66","1,534.70","6.02M","0.48%"
"2017- 12- 14","1,545.37","1,554.10","1,565.67","1,545.37","7.01M","-0.11%"
"2017- 12- 13","1,547.04","1,525.82","1,548.19","1,523.17","7.40M","1.37%"
"2017- 12- 12","1,526.13","1,547.18","1,548.10","1,519.40","4.75M","-1.53%"
"2017- 12- 11","1,549.78","1,545.39","1,554.24","1,539.14","4.88M","0.49%"
"2017- 12- 08","1,542.29","1,544.73","1,554.10","1,538.35","4.91M","-0.06%"
"2017- 12- 07","1,543.24","1,561.36","1,563.93","1,536.95","5.08M","-1.54%"
"2017- 12- 06","1,567.39","1,582.89","1,583.59","1,567.05","4.59M","-0.96%"
"2017- 12- 05","1,582.65","1,574.51","1,584.65","1,568.91","4.74M","0.19%"
"2017- 12- 04","1,579.59","1,561.98","1,579.59","1,561.54","5.06M","1.70%"
"2017- 12- 01","1,553.25","1,562.71","1,562.71","1,545.74","5.75M","-0.88%"
"2017- 11- 30","1,567.03","1,590.05","1,590.42","1,567.03","7.59M","-0.97%"
"2017- 11- 29","1,582.37","1,573.83","1,590.36","1,571.97","6.00M","0.61%"
"2017- 11- 28","1,572.71","1,565.87","1,580.10","1,561.24","11.06M","0.17%"
"2017- 11- 27","1,570.01","1,575.90","1,582.26","1,560.96","6.47M","-0.29%"
"2017- 11- 24","1,574.59","1,573.34","1,574.59","1,566.55","5.48M","0.32%"
"2017- 11- 23","1,569.49","1,567.16","1,576.51","1,564.30","4.87M","0.67%"
"2017- 11- 22","1,559.00","1,553.64","1,561.15","1,551.00","7.47M","0.82%"
"2017- 11- 21","1,546.29","1,540.48","1,546.79","1,534.89","6.62M","0.43%"
"2017- 11- 20","1,539.61","1,552.19","1,556.97","1,535.81","5.47M","-0.54%"
"2017- 11- 17","1,547.97","1,547.55","1,559.47","1,539.93","8.23M","0.40%"
"2017- 11- 16","1,541.81","1,510.07","1,543.89","1,503.44","10.84M","2.17%"
"2017- 11- 15","1,509.13","1,518.34","1,518.34","1,497.70","7.96M","-0.88%"
"2017- 11- 14","1,522.48","1,522.73","1,525.33","1,510.61","5.64M","0.20%"
"2017- 11- 13","1,519.39","1,560.57","1,562.68","1,514.57","7.37M","-2.86%"
"2017- 11- 10","1,564.06","1,567.43","1,568.11","1,556.87","5.52M","-1.00%"
"2017- 11- 09","1,579.91","1,581.39","1,584.96","1,566.92","5.94M","0.43%"
"2017- 11- 08","1,573.20","1,560.70","1,578.35","1,558.66","5.17M","-0.18%"
"2017- 11- 07","1,576.09","1,578.15","1,584.10","1,563.85","5.10M","0.28%"
"2017- 11- 06","1,571.73","1,579.64","1,591.10","1,564.98","4.81M","-0.53%"
"2017- 11- 03","1,580.15","1,587.79","1,587.79","1,565.07","6.22M","0.16%"
"2017- 11- 02","1,577.59","1,586.90","1,588.59","1,568.15","7.89M","-0.17%"
"2017- 11- 01","1,580.27","1,547.64","1,580.27","1,546.71","8.36M","2.19%"
"2017- 10- 31","1,546.37","1,550.01","1,554.95","1,535.58","6.38M","-0.56%"
"2017- 10- 30","1,555.09","1,568.64","1,571.36","1,551.43","6.56M","-0.41%"
"2017- 10- 27","1,561.42","1,553.64","1,566.91","1,551.17","4.70M","0.95%"
"2017- 10- 26","1,546.79","1,555.92","1,565.15","1,545.16","4.80M","-0.74%"
"2017- 10- 25","1,558.40","1,565.82","1,566.67","1,550.08","4.42M","-0.23%"
"2017- 10- 24","1,562.04","1,565.69","1,570.45","1,559.94","4.32M","-0.34%"
"2017- 10- 23","1,567.41","1,557.71","1,570.58","1,556.84","4.26M","0.68%"
"2017- 10- 20","1,556.87","1,559.40","1,564.48","1,545.88","4.90M","0.18%"
"2017- 10- 19","1,554.01","1,561.04","1,571.16","1,549.80","7.00M","0.07%"
"2017- 10- 18","1,552.87","1,551.16","1,559.82","1,545.27","5.07M","0.24%"
"2017- 10- 17","1,549.13","1,546.43","1,552.58","1,533.15","5.09M","0.20%"
"2017- 10- 16","1,546.03","1,561.92","1,568.53","1,537.81","7.51M","-0.48%"
"2017- 10- 13","1,553.46","1,552.12","1,570.41","1,542.29","5.90M","0.12%"
"2017- 10- 12","1,551.66","1,544.26","1,560.41","1,543.24","6.04M","0.97%"
"2017- 10- 11","1,536.76","1,562.72","1,569.04","1,530.65","5.23M","-1.16%"
"2017- 10- 10","1,554.82","1,543.97","1,563.71","1,529.65","6.72M","1.50%"
"2017- 09- 29","1,531.89","1,516.74","1,536.15","1,516.74","4.76M","1.19%"
"2017- 09- 28","1,513.81","1,496.49","1,516.54","1,485.90","4.78M","0.33%"
"2017- 09- 27","1,508.79","1,502.14","1,510.30","1,494.39","4.18M","0.47%"
"2017- 09- 26","1,501.80","1,487.79","1,502.80","1,486.10","5.24M","1.31%"
"2017- 09- 25","1,482.31","1,469.19","1,485.68","1,459.40","9.06M","-0.01%"
"2017- 09- 22","1,482.43","1,521.39","1,523.45","1,462.77","8.43M","-2.62%"
"2017- 09- 21","1,522.30","1,529.87","1,538.92","1,520.86","6.43M","-0.29%"
"2017- 09- 20","1,526.69","1,546.46","1,549.17","1,518.70","6.24M","-0.86%"
"2017- 09- 19","1,539.91","1,544.28","1,549.06","1,533.30","6.12M","-0.13%"
"2017- 09- 18","1,541.87","1,540.03","1,545.86","1,535.93","5.57M","0.50%"
"2017- 09- 15","1,534.18","1,547.52","1,549.05","1,523.45","6.56M","-1.46%"
"2017- 09- 14","1,556.89","1,565.79","1,567.31","1,542.26","7.01M","-0.23%"
"2017- 09- 13","1,560.41","1,548.09","1,572.96","1,542.81","9.46M","1.20%"
"2017- 09- 12","1,541.94","1,551.76","1,554.30","1,531.39","7.04M","0.04%"
"2017- 09- 11","1,541.32","1,510.60","1,542.44","1,510.59","8.77M","2.62%"
"2017- 09- 08","1,501.98","1,497.63","1,504.92","1,489.35","3.47M","0.01%"
"2017- 09- 07","1,501.83","1,501.71","1,507.74","1,493.46","4.49M","0.25%"
"2017- 09- 06","1,498.10","1,501.53","1,511.82","1,490.80","5.59M","0.08%"
"2017- 09- 05","1,496.95","1,516.16","1,516.45","1,487.01","5.18M","-0.75%"
"2017- 09- 04","1,508.21","1,492.42","1,519.17","1,491.75","5.18M","-0.52%"
"2017- 09- 01","1,516.09","1,531.28","1,537.20","1,513.28","5.01M","-0.54%"
"2017- 08- 31","1,524.35","1,536.83","1,551.36","1,517.40","5.91M","0.23%"
"2017- 08- 30","1,520.89","1,504.30","1,520.89","1,500.95","4.53M","1.34%"
"2017- 08- 29","1,500.81","1,487.18","1,501.70","1,475.85","5.22M","0.16%"
"2017- 08- 28","1,498.45","1,493.72","1,502.64","1,486.46","4.83M","0.51%"
"2017- 08- 25","1,490.83","1,492.46","1,498.26","1,483.06","6.12M","-0.22%"
"2017- 08- 24","1,494.07","1,476.60","1,500.91","1,474.65","8.96M","1.52%"
"2017- 08- 23","1,471.75","1,485.45","1,488.89","1,468.27","4.23M","-0.72%"
"2017- 08- 22","1,482.42","1,467.36","1,484.11","1,463.60","4.69M","1.32%"
"2017- 08- 21","1,463.10","1,468.88","1,474.33","1,461.27","8.00M","0.26%"
"2017- 08- 18","1,459.27","1,440.98","1,462.36","1,440.98","4.93M","0.45%"
"2017- 08- 17","1,452.67","1,441.39","1,457.64","1,439.01","4.69M","0.16%"
"2017- 08- 16","1,450.30","1,469.95","1,474.72","1,440.27","7.47M","-1.04%"
"2017- 08- 14","1,465.54","1,462.15","1,470.27","1,457.67","6.34M","1.17%"
"2017- 08- 11","1,448.66","1,428.27","1,454.60","1,428.27","5.81M","-0.44%"
"2017- 08- 10","1,455.04","1,456.18","1,468.56","1,437.35","6.51M","-0.08%"
"2017- 08- 09","1,456.21","1,455.49","1,467.93","1,453.90","4.56M","-1.11%"
"2017- 08- 08","1,472.62","1,476.40","1,480.51","1,450.92","5.22M","-0.14%"
"2017- 08- 07","1,474.64","1,491.59","1,498.82","1,474.64","5.01M","-0.06%"
"2017- 08- 04","1,475.59","1,430.45","1,478.44","1,429.05","4.81M","3.06%"
"2017- 08- 03","1,431.76","1,459.47","1,460.70","1,426.36","6.79M","-1.96%"
"2017- 08- 02","1,460.39","1,459.09","1,468.25","1,449.11","4.50M","-0.32%"
"2017- 08- 01","1,465.12","1,449.96","1,474.36","1,447.54","5.57M","1.29%"
"2017- 07- 31","1,446.53","1,420.94","1,449.55","1,419.54","5.84M","1.66%"
"2017- 07- 28","1,422.89","1,435.77","1,445.46","1,420.09","6.88M","-1.29%"
"2017- 07- 27","1,441.55","1,438.16","1,447.62","1,434.13","5.99M","0.72%"
"2017- 07- 26","1,431.29","1,447.50","1,448.63","1,420.50","6.49M","-0.03%"
"2017- 07- 25","1,431.71","1,433.88","1,442.30","1,427.48","8.09M","-0.22%"
"2017- 07- 24","1,434.92","1,431.09","1,436.47","1,421.87","7.30M","0.41%"
"2017- 07- 21","1,429.06","1,424.36","1,431.51","1,417.55","5.88M","0.19%"
"2017- 07- 20","1,426.34","1,418.36","1,427.88","1,414.34","6.92M","1.60%"
"2017- 07- 19","1,403.82","1,414.17","1,415.38","1,398.23","6.75M","-0.45%"
"2017- 07- 18","1,410.15","1,403.95","1,410.87","1,396.67","6.19M","0.27%"
"2017- 07- 17","1,406.33","1,412.35","1,412.97","1,400.30","6.35M","0.33%"
"2017- 07- 14","1,401.71","1,380.95","1,403.27","1,379.73","7.74M","2.16%"
"2017- 07- 13","1,372.10","1,370.08","1,381.59","1,368.27","7.39M","1.03%"
"2017- 07- 12","1,358.16","1,365.73","1,367.51","1,352.78","8.70M","-0.74%"
"2017- 07- 11","1,368.30","1,351.59","1,370.78","1,347.55","7.66M","1.46%"
"2017- 07- 10","1,348.66","1,338.07","1,350.87","1,329.79","6.83M","0.47%"
"2017- 07- 07","1,342.36","1,335.02","1,344.25","1,333.62","5.25M","-0.07%"
"2017- 07- 06","1,343.30","1,341.40","1,344.96","1,332.47","5.30M","-0.41%"
"2017- 07- 05","1,348.86","1,346.38","1,348.86","1,334.80","4.45M","0.19%"
"2017- 07- 04","1,346.35","1,373.99","1,375.43","1,342.53","6.45M","-1.69%"
"2017- 07- 03","1,369.51","1,354.33","1,369.55","1,352.72","6.03M","1.72%"
"2017- 06- 30","1,346.36","1,323.04","1,347.80","1,322.57","4.64M","1.42%"
"2017- 06- 29","1,327.53","1,338.96","1,338.96","1,325.14","4.86M","-0.45%"
"2017- 06- 28","1,333.48","1,333.38","1,340.55","1,330.26","5.93M","0.24%"
"2017- 06- 27","1,330.35","1,331.08","1,341.45","1,328.88","6.25M","-0.06%"
"2017- 06- 26","1,331.16","1,339.92","1,342.30","1,330.84","6.47M","-0.56%"
"2017- 06- 23","1,338.69","1,348.39","1,350.02","1,332.59","6.97M","-0.37%"
"2017- 06- 22","1,343.70","1,329.32","1,343.80","1,317.93","7.88M","0.89%"
"2017- 06- 21","1,331.81","1,316.25","1,332.83","1,303.68","6.75M","0.49%"
"2017- 06- 20","1,325.32","1,331.53","1,335.88","1,321.89","11.48M","-0.53%"
"2017- 06- 19","1,332.38","1,331.27","1,338.27","1,323.45","8.86M","0.53%"
"2017- 06- 16","1,325.31","1,322.64","1,336.03","1,319.39","9.70M","0.81%"
"2017- 06- 15","1,314.62","1,331.64","1,331.64","1,301.22","8.05M","-2.03%"
"2017- 06- 14","1,341.86","1,355.81","1,356.35","1,335.00","8.41M","-1.35%"
"2017- 06- 13","1,360.25","1,360.11","1,362.88","1,350.27","6.61M","0.80%"
"2017- 06- 12","1,349.39","1,362.22","1,371.71","1,347.31","5.77M","-0.72%"
"2017- 06- 09","1,359.17","1,355.06","1,367.33","1,351.76","7.17M","0.66%"
"2017- 06- 08","1,350.21","1,353.41","1,353.41","1,333.96","11.51M","-0.43%"
"2017- 06- 07","1,356.06","1,364.59","1,364.64","1,352.37","10.79M","-0.59%"
"2017- 06- 05","1,364.13","1,376.89","1,377.94","1,361.19","9.01M","-1.05%"
"2017- 06- 02","1,378.67","1,395.96","1,397.01","1,373.77","7.04M","-1.07%"
"2017- 06- 01","1,393.56","1,386.80","1,397.11","1,380.36","5.62M","0.40%"
"2017- 05- 31","1,388.00","1,393.54","1,401.77","1,384.44","7.32M","-0.43%"
"2017- 05- 30","1,394.03","1,407.15","1,412.56","1,386.27","5.82M","-0.89%"
"2017- 05- 29","1,406.53","1,396.75","1,417.55","1,396.23","7.66M","1.39%"
"2017- 05- 26","1,387.25","1,385.16","1,395.52","1,380.90","7.17M","-0.02%"
"2017- 05- 25","1,387.56","1,365.81","1,388.95","1,365.81","8.58M","1.90%"
"2017- 05- 24","1,361.67","1,368.04","1,370.22","1,355.45","6.19M","-0.01%"
"2017- 05- 23","1,361.82","1,351.87","1,371.00","1,349.40","9.03M","0.91%"
"2017- 05- 22","1,349.54","1,332.67","1,353.86","1,330.68","8.69M","1.90%"
"2017- 05- 19","1,324.41","1,317.89","1,327.64","1,316.31","7.46M","0.63%"
"2017- 05- 18","1,316.08","1,308.71","1,316.77","1,297.58","7.94M","-0.28%"
"2017- 05- 17","1,319.73","1,326.72","1,328.14","1,314.99","6.40M","-0.74%"
"2017- 05- 16","1,329.57","1,325.76","1,332.59","1,317.33","9.10M","1.09%"
"2017- 05- 15","1,315.21","1,325.89","1,326.51","1,310.77","4.73M","-0.48%"
"2017- 05- 12","1,321.58","1,319.62","1,323.09","1,310.55","7.09M","0.49%"
"2017- 05- 11","1,315.14","1,298.64","1,315.14","1,289.85","8.63M","2.19%"
"2017- 05- 10","1,286.92","1,303.54","1,321.43","1,282.48","7.25M","-0.83%"
"2017- 05- 08","1,297.65","1,285.58","1,297.65","1,272.27","5.55M","1.01%"
"2017- 05- 04","1,284.67","1,283.10","1,292.63","1,280.30","4.53M","-0.20%"
"2017- 05- 02","1,287.18","1,276.42","1,292.96","1,275.69","4.32M","1.00%"
"2017- 04- 28","1,274.44","1,279.91","1,283.37","1,270.59","4.32M","-1.78%"
"2017- 04- 27","1,297.54","1,302.94","1,309.73","1,287.31","4.14M","0.03%"
"2017- 04- 26","1,297.21","1,292.11","1,303.65","1,289.81","5.07M","1.17%"
"2017- 04- 25","1,282.17","1,268.59","1,283.48","1,262.88","4.19M","1.22%"
"2017- 04- 24","1,266.68","1,265.17","1,271.48","1,260.80","3.36M","0.60%"
"2017- 04- 21","1,259.07","1,257.39","1,261.88","1,252.58","3.55M","0.42%"
"2017- 04- 20","1,253.82","1,247.73","1,255.21","1,241.91","4.17M","1.01%"
"2017- 04- 19","1,241.26","1,244.06","1,252.14","1,240.64","4.71M","-0.28%"
"2017- 04- 18","1,244.74","1,252.91","1,253.92","1,239.51","3.63M","-0.28%"
"2017- 04- 17","1,248.24","1,241.62","1,255.10","1,240.68","2.60M","0.69%"
"2017- 04- 14","1,239.68","1,243.02","1,246.65","1,234.66","2.87M","-0.67%"
"2017- 04- 13","1,248.10","1,256.35","1,256.35","1,242.03","4.29M","-0.67%"
