날짜,레이블,WTI,환율,VIX,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,ev_ebitda
2022-06-17,down,109.56,1288.18,31.13,0.87,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1,14939998.0,4806970.51,2.46,55.36,0.9,18.48,63.09,10.44,0.0988692403
2022-06-21,down,110.65,1292.38,30.19,0.84,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1,-640002.0,284590.16,4.25,46.42,-1.26,19.62,59.01,10.4,0.100879288
2022-06-22,neutral,106.19,1291.6,28.95,0.8,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1,-6800002.0,-7230000.0,20.49,42.43,-2.25,21.08,55.67,10.1,0.105715047
2022-06-23,neutral,104.27,1297.68,29.05,0.77,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1,-14030002.0,-10036276.02,2.99,37.49,-2.36,22.61,48.65,9.03,0.111505618
2022-06-24,neutral,107.62,1299.81,27.23,0.79,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1,-3900002.0,4366783.63,-13.93,41.98,-1.45,22.42,56.52,8.73,0.106423592
2022-06-27,down,109.57,1288.29,26.95,0.82,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1,2339998.0,3378073.65,-6.24,45.08,-1.04,21.45,66.9,8.19,0.104188976
2022-06-28,down,111.76,1286.2,28.36,0.84,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1,7809998.0,4212891.57,0.06,48.06,-1.23,21.65,62.9,7.99,0.100623574
2022-06-29,down,109.78,1292.03,28.16,0.83,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1,2699998.0,1607906.07,-3.39,44.83,-1.97,22.77,61.84,8.16,0.0999899244
2022-06-30,down,105.76,1301.73,28.71,0.83,3708191.9,1.75,108.22,167.4,139.67,101.1,100.5,2.9,62.2,0.8,-0.1,-2220002.0,-5824600.72,-0.39,41.58,-2.71,23.9,58.97,8.39,0.096
2022-07-01,down,108.43,1287.71,26.7,0.83,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,6459998.0,-3602770.3,5.47,46.06,-3.58,25.38,59.69,8.39,0.0951942446
2022-07-05,down,99.5,1295.68,27.54,0.82,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,5809999.0,69736.35,6.97,44.3,-5.49,28.55,56.02,7.59,0.0980148148
2022-07-06,down,98.53,1308.66,26.73,0.78,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,519999.0,-7720000.0,2.75,40.62,-6.63,30.74,37.88,7.05,0.103780392
2022-07-07,down,102.73,1304.85,26.08,0.8,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,8239999.0,4442057.14,-7.64,44.46,-6.78,32.24,43.01,6.84,0.101265306
2022-07-08,down,104.79,1297.65,24.64,0.8,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,14559999.0,-4124534.27,4.65,47.91,-7.4,33.14,41.36,6.73,0.100369153
2022-07-11,down,104.09,1293.79,26.17,0.79,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,9139999.0,-2219855.6,7.85,44.4,-8.33,35.32,32.31,6.58,0.102839378
2022-07-12,down,95.84,1310.86,27.29,0.77,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,4839999.0,-590625.0,3.41,41.54,-9.01,36.68,18.59,6.37,0.10391623
2022-07-13,down,96.3,1305.83,26.82,0.77,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,-110001.0,4455937.5,0.04,38.23,-9.23,36.7,21.54,6.32,0.104188976
2022-07-14,down,95.78,1304.85,26.4,0.77,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,-5930001.0,1608741.26,1.49,34.2,-9.37,35.66,17.18,6.41,0.105574468
2022-07-15,down,97.59,1316.18,24.23,0.76,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,-12380001.0,-1254913.29,-5.68,29.46,-9.27,34.39,9.22,6.5,0.107286486
2022-07-18,down,102.6,1318.12,25.3,0.79,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,-5880001.0,4981760.0,-3.84,31.56,-8.64,33.01,11.19,6.08,0.10244129
2022-07-19,down,104.22,1318.91,24.5,0.79,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,-11440001.0,788278.48,-4.63,27.35,-8.57,32.01,9.59,5.97,0.101915276
2022-07-20,down,102.26,1305.5,23.88,0.79,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,-8230001.0,-2211780.1,0.53,28.29,-8.35,31.5,8.69,6.06,0.102177606
2022-07-21,down,96.35,1312.87,23.11,0.8,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,-3260001.0,2265194.81,-1.32,29.78,-8.2,31.51,7.19,6.23,0.101265306
2022-07-22,down,94.7,1306.85,23.03,0.79,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,-6680001.0,-3845483.87,1.33,27.33,-7.98,31.08,4.71,6.53,0.0998641509
2022-07-25,down,96.7,1309.32,23.36,0.8,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,-2130001.0,1847802.2,-3.78,28.57,-7.51,30.72,4.2,6.68,0.0982574257
2022-07-26,down,94.98,1310.4,24.69,0.81,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,719999.0,254071.94,0.75,29.34,-6.95,29.69,10.33,6.77,0.0950802395
2022-07-27,down,97.26,1310.9,23.24,0.81,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,7259999.0,4734915.25,-2.71,31.16,-6.47,28.78,15.94,6.76,0.0947398568
2022-07-28,down,96.42,1305.95,22.33,0.82,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,12059999.0,3243610.7,-0.89,32.54,-5.82,27.02,16.91,6.77,0.0955379061
2022-07-29,down,98.62,1295.15,21.33,0.83,3724701.0,2.25,108.74,182.23,142.37,99.7,100.4,2.9,62.2,0.2,0.8,28229999.0,5374867.26,-0.69,37.86,-5.27,25.37,24.15,6.78,0.0941779359
2022-08-01,down,93.89,1302.28,22.84,0.84,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,36549999.0,2695573.77,-0.25,41.1,-4.72,24.07,25.95,6.94,0.0939550296
2022-08-02,down,94.42,1306.75,23.93,0.84,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,30879999.0,-1596814.4,0.49,37.69,-4.24,22.86,28.36,7.14,0.0938439716
2022-08-03,down,90.66,1314.63,21.95,0.84,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,36369999.0,3514122.14,-2.13,39.76,-3.44,21.63,25.68,7.41,0.0944019025
2022-08-04,down,88.54,1307.38,21.44,0.84,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,31719999.0,-5881417.32,-0.55,37.04,-2.5,20.16,22.75,7.68,0.0950802395
2022-08-05,down,89.01,1302.08,21.15,0.85,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,40159999.0,1507462.69,-1.34,40.11,-1.18,18.78,23.32,7.88,0.0941779359
2022-08-08,down,90.76,1302.74,21.29,0.86,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,46219999.0,4372438.16,-5.65,42.47,0.19,17.44,29.57,8.0,0.093073857
2022-08-09,down,90.5,1299.03,21.77,0.88,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,51599999.0,5452933.81,-6.99,44.66,1.55,16.13,32.57,7.81,0.0921020882
2022-08-10,down,91.93,1307.56,19.74,0.91,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,58269999.0,4833401.2,-3.61,47.53,2.71,15.31,38.94,7.45,0.0856440129
2022-08-11,down,94.34,1296.7,20.2,0.92,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,72839999.0,-2009771.53,-1.72,54.94,3.4,15.37,55.76,7.26,0.0855517241
2022-08-12,down,92.09,1306.83,19.53,0.94,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,82959999.0,8825944.52,-1.57,61.22,3.79,16.35,65.25,7.13,0.0826139438
2022-08-16,down,86.53,1313.18,19.69,0.93,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,71879999.0,-6546093.75,1.03,56.03,3.55,16.96,59.15,7.1,0.0848205128
2022-08-17,down,88.11,1311.0,19.9,0.92,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,63899999.0,-6421933.09,4.56,51.7,3.49,16.85,54.92,7.06,0.0850932476
2022-08-18,down,90.5,1314.83,19.56,0.93,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,71399999.0,3176574.8,-0.25,56.52,3.65,16.74,58.93,6.98,0.0855517241
2022-08-19,down,90.77,1326.91,20.6,0.91,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,66449999.0,-5442537.31,2.82,53.91,3.73,17.58,56.68,7.12,0.0862019544
2022-08-22,neutral,90.23,1334.86,23.8,0.91,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,60839999.0,1908868.55,0.15,50.81,4.14,18.39,46.46,7.3,0.0862019544
2022-08-23,neutral,93.74,1343.36,24.11,0.9,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,54769999.0,-3479903.29,-1.55,47.28,4.62,19.74,47.41,7.4,0.0870526316
2022-08-24,down,94.89,1339.08,22.82,0.92,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,60339999.0,5823466.0,-5.16,50.35,5.44,21.23,51.83,7.43,0.0850932476
2022-08-25,down,92.52,1340.0,21.78,0.94,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,66689999.0,5137955.18,-1.64,54.11,5.79,22.69,63.24,7.25,0.0844595745
2022-08-26,down,93.06,1334.44,25.56,0.94,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,73359999.0,474174.76,3.9,58.44,5.75,23.02,69.35,7.42,0.0811779141
2022-08-29,down,97.01,1341.18,26.21,0.93,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,65219999.0,4291728.21,-4.57,54.25,5.41,23.02,58.0,7.52,0.0830460251
2022-08-30,down,91.64,1345.73,26.21,0.94,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,71719999.0,-4383212.67,3.41,58.56,5.22,23.7,59.69,7.57,0.0833074502
2022-08-31,down,89.55,1350.19,25.87,0.94,3746617.5,2.5,108.62,184.16,136.77,98.3,100.3,2.6,62.3,0.2,0.8,65549999.0,6536266.87,2.72,55.4,4.85,23.21,59.82,7.82,0.0823568465
2022-09-01,down,86.61,1342.26,25.56,0.9,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,58319999.0,-8148213.33,2.77,51.42,4.32,23.18,56.33,7.65,0.0869572837
2022-09-02,neutral,86.87,1355.1,25.47,0.9,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,66489999.0,-1832368.42,-1.25,56.62,4.56,23.51,68.16,7.66,0.0881154273
2022-09-06,neutral,86.88,1361.81,26.91,0.91,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,77699999.0,-1384225.35,2.27,64.66,4.83,25.43,71.11,8.13,0.0889048152
2022-09-07,up,81.94,1378.11,24.64,0.9,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,72299999.0,2710892.86,-0.42,62.35,4.75,26.07,71.89,8.41,0.0902181818
2022-09-08,neutral,83.54,1374.31,23.61,0.9,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,64309999.0,-3447374.05,-3.83,58.69,4.8,27.21,71.58,8.71,0.0912551724
2022-09-13,down,87.31,1375.81,27.27,0.92,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,70779999.0,6371569.51,2.25,63.32,4.97,28.43,72.02,8.68,0.0894054054
2022-09-14,down,88.48,1393.47,26.16,0.91,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,63639999.0,4658421.05,-3.11,60.03,4.36,28.81,71.65,9.01,0.0922090592
2022-09-15,down,85.1,1391.18,26.27,0.92,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,70319999.0,1965000.0,1.09,65.03,3.86,29.59,70.39,9.12,0.0891043771
2022-09-16,down,85.11,1398.63,26.3,0.87,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,65079999.0,-5114605.71,6.17,62.75,2.93,29.71,66.41,9.28,0.0900136054
2022-09-19,neutral,85.73,1385.23,25.76,0.86,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,58119999.0,-2970332.33,-3.99,59.51,2.24,29.83,68.01,9.11,0.0916766744
2022-09-20,neutral,84.45,1390.11,27.16,0.88,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,62629999.0,2200262.01,-1.6,62.73,1.72,30.67,70.02,9.25,0.0895062007
2022-09-21,neutral,82.94,1392.51,27.99,0.87,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,58499999.0,-1671111.11,6.88,60.91,0.41,30.84,72.3,9.61,0.0909415808
2022-09-22,neutral,83.49,1397.56,27.35,0.87,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,54269999.0,5592233.01,0.47,58.99,-1.16,30.92,64.58,9.85,0.0926394399
2022-09-23,neutral,78.74,1403.66,29.92,0.85,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,48269999.0,-4658984.26,14.13,56.2,-3.12,31.53,63.26,10.13,0.0950802395
2022-09-26,up,76.71,1421.81,32.26,0.8,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,42159999.0,-8997458.95,7.11,53.21,-4.96,32.19,45.29,9.23,0.101654289
2022-09-27,up,78.5,1429.77,32.6,0.82,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,51709999.0,6630000.0,3.26,58.73,-5.63,34.12,49.85,8.96,0.100242424
2022-09-28,up,82.15,1426.26,30.18,0.78,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,45079999.0,-4938067.8,5.25,55.8,-6.85,35.9,39.97,8.85,0.104052425
2022-09-29,up,81.23,1421.95,31.84,0.77,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,37289999.0,-7200000.0,5.84,52.17,-7.26,37.69,44.02,8.47,0.104877147
2022-09-30,up,79.49,1430.17,31.62,0.77,3753309.6,2.5,108.93,170.26,138.15,97.0,100.3,2.8,62.2,0.2,0.8,30089999.0,-1842903.75,-2.84,48.61,-7.25,38.61,39.58,8.36,0.105856
2022-10-04,neutral,86.52,1433.34,29.07,0.79,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,37989999.0,4310041.49,-3.99,52.54,-7.03,38.13,45.14,8.28,0.102573643
2022-10-05,neutral,87.76,1416.53,28.55,0.78,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,32229999.0,-4864690.72,-0.09,49.73,-7.37,37.94,45.43,8.36,0.101915276
2022-10-06,down,88.45,1416.76,30.52,0.79,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,38479999.0,1081758.24,-0.55,52.9,-7.43,38.07,42.38,8.4,0.102706339
2022-10-07,neutral,92.64,1408.45,31.36,0.8,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,43079999.0,2935802.05,4.44,55.32,-7.78,38.4,43.56,8.7,0.101265306
2022-10-11,up,89.35,1428.35,33.63,0.78,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,37669999.0,-2798532.53,0.79,52.96,-8.27,38.77,39.84,8.71,0.108016327
2022-10-12,up,87.27,1430.8,33.57,0.79,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,43579999.0,5192131.15,-0.28,55.89,-8.04,38.29,36.66,8.87,0.106281124
2022-10-13,up,89.11,1423.9,31.94,0.77,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,37659999.0,-6780000.0,-3.97,53.49,-8.05,37.69,33.86,8.99,0.110882682
2022-10-14,up,85.61,1430.3,32.02,0.79,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,44439999.0,3788377.36,3.46,56.75,-7.25,37.06,33.15,9.01,0.104877147
2022-10-17,up,85.46,1440.76,31.37,0.79,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,37319999.0,7232132.96,-9.57,53.95,-7.02,36.78,30.77,9.29,0.112933144
2022-10-18,up,82.82,1430.15,30.5,0.83,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,45879999.0,6605874.67,-6.28,58.08,-6.31,35.67,34.15,8.51,0.106423592
2022-10-19,up,85.55,1425.02,30.76,0.82,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,37529999.0,-5997774.48,1.13,54.79,-6.63,35.25,31.59,8.28,0.111193277
2022-10-20,up,85.98,1435.01,29.98,0.83,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,44879999.0,5612097.9,2.33,58.58,-6.66,35.56,31.14,8.39,0.10890535
2022-10-21,up,85.05,1430.31,29.69,0.8,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,37649999.0,-6772424.89,-4.2,55.78,-6.93,35.31,21.05,8.3,0.116240117
2022-10-24,up,84.58,1428.11,29.85,0.82,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,46539999.0,-2055304.35,1.34,60.33,-6.23,34.69,20.42,8.22,0.113579399
2022-10-25,up,85.32,1443.96,28.46,0.81,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,37209999.0,-4054999.5,1.39,56.83,-5.95,34.56,16.23,8.32,0.116752941
2022-10-26,up,87.91,1426.93,27.28,0.8,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,29100000.0,-4707359.67,-2.5,53.56,-5.27,33.7,12.01,8.47,0.116752941
2022-10-27,up,89.08,1412.69,27.39,0.83,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,35740000.0,8450514.02,-3.9,56.8,-4.03,32.15,18.41,8.37,0.111977433
2022-10-28,up,87.9,1420.65,25.75,0.83,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,26370000.0,-2141932.58,1.18,52.99,-3.31,30.62,27.81,8.35,0.113094017
2022-10-31,up,86.53,1421.65,25.88,0.82,3770544.9,3.0,109.21,165.06,125.14,95.7,100.3,2.8,62.2,-0.3,0.6,20730000.0,-2970543.81,-4.31,50.53,-2.3,29.52,24.57,8.58,0.11374212
2022-11-01,up,88.37,1424.67,25.81,0.86,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,26480000.0,10618770.1,-4.41,53.15,-0.73,28.24,34.27,8.31,0.106566443
2022-11-02,neutral,90.0,1416.6,25.86,0.85,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,15400000.0,-7653136.18,-0.03,48.23,0.2,27.02,29.47,8.13,0.1071417
2022-11-03,up,88.17,1423.1,25.3,0.88,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,25110000.0,13033110.1,-8.71,52.77,1.74,26.32,35.84,7.9,0.103240572
2022-11-04,up,92.61,1423.65,24.55,0.88,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,9780000.0,-1288432.67,-1.5,45.1,2.61,25.57,33.45,7.15,0.10391623
2022-11-07,up,91.79,1402.11,24.35,0.9,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,17360000.0,5569811.32,-1.9,48.8,3.71,26.67,41.57,7.15,0.100496203
2022-11-08,neutral,88.91,1392.7,25.54,0.9,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,8750000.0,70951.37,-2.16,43.87,4.53,28.04,45.4,7.13,0.0997386935
2022-11-09,neutral,85.83,1374.15,26.09,0.91,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,17140000.0,6488129.03,-2.11,48.09,5.53,29.73,48.46,6.95,0.0974134969
2022-11-10,neutral,86.47,1370.55,23.53,0.91,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,10480000.0,-2670000.0,-5.22,44.09,6.29,31.68,48.3,7.13,0.0980148148
2022-11-11,down,88.96,1349.37,22.52,0.94,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,17170000.0,7918555.35,-3.55,47.52,7.24,33.37,57.04,6.86,0.0922090592
2022-11-14,down,85.87,1313.03,23.73,0.95,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,27540000.0,-1703910.69,0.46,53.67,7.46,33.84,73.59,6.71,0.0911504018
2022-11-15,down,86.92,1324.08,24.54,0.95,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,35770000.0,165507.9,3.3,59.46,7.23,32.63,76.31,6.66,0.093073857
2022-11-16,down,85.59,1316.26,24.11,0.94,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,30130000.0,3454617.0,1.53,56.48,6.78,31.55,76.42,6.8,0.093073857
2022-11-17,down,81.64,1336.43,23.93,0.92,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,20000000.0,-8265768.37,2.09,50.47,6.39,30.58,72.12,6.52,0.0970562347
2022-11-18,neutral,80.08,1342.75,23.12,0.92,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,29030000.0,-3728555.8,2.63,56.89,6.55,29.76,76.33,6.33,0.0967015834
2022-11-21,neutral,79.73,1339.03,22.36,0.91,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,22600000.0,-1349057.75,0.3,52.95,6.58,29.45,75.66,6.29,0.0993642053
2022-11-22,neutral,80.95,1359.75,21.29,0.91,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,28440000.0,-247047.15,-0.67,57.31,6.85,29.51,79.46,6.27,0.0985012407
2022-11-23,down,77.94,1352.69,20.35,0.92,3805157.3,3.25,109.1,164.45,124.29,94.5,100.1,2.8,62.1,-0.3,0.6,33680000.0,2306742.86,-2.09,61.53,7.05,29.81,83.83,6.45,0.0988692403
